year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_neg_change,P_pos_change,net_sent_change,P_neg_roll3_mean,P_neg_roll3_std,net_sentiment_roll3_mean,net_sentiment_roll3_std,P_neg_slope4,net_sent_slope4,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,P_neg_change_lag1,P_neg_change_lag2,P_pos_change_lag1,P_pos_change_lag2,net_sent_change_lag1,net_sent_change_lag2,P_neg_roll3_mean_lag1,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag1,P_neg_roll3_std_lag2,P_neg_slope4_lag1,P_neg_slope4_lag2,net_sent_slope4_lag1,net_sent_slope4_lag2,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
2003,Australia,AUS,193,19767.0,22666.27778851437,96.98194132936084,93.2298,800960.0,0.2642255431176145,137.42260074906366,-42875.38879999999,136544.0,107956.0,198074.8685167553,601112.9571911701,4.80916666666667,5.36677549770342,231.631572023679,5.9287,153.83946051772898,0.13208,183659.0,182268.0,1.3333333333333333,755126.42,419409.0,486353.0,268773.0,572036.0,5.204275170435823,123.07186889648438,41.73241972826925,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.1586419343948364,0.2093421518802642,0.0228168983012437,0.0480916649103164,,,0.1820009648799896,0.0273411925882101,0.0231312774121761,0.1110737696290016,0.0428127907216548,,,,0.0536677539348602,0.0475681684911251,0.1907079666852951,0.1961714625358581,0.0354542806744575,0.188713,0.434833,0.376454,6.0,-0.24612,-0.0048419999999999,-0.023223,-0.018381,0.3646616666666666,0.1473657396050159,-0.1890703333333333,0.1622113911700819,0.0700102,-0.0604589,0.211936,0.130977,0.439675,0.459429,0.348389,0.409594,-0.227739,-0.328453,-0.0197539999999999,0.264548,0.080959,-0.0528849999999999,0.100714,-0.317434,0.2825526666666667,0.2095489999999999,0.1531813157416182,0.0267443245007235,0.1003529,0.0658565999999999,-0.0837538,-0.0708882999999999,0,0,0,638061.02,552921.38,501168.72,350989.0,302902.0,267210.0,537277.23965247,502184.66369387,441076.96608717,5.84395771110088,5.61526432840721,6.31456933440806,4.55083333333333,4.80019007719122,5.97608417817581,195.9657969743477,162.67631367390192,150.19367097858657,0.15062,0.17177,0.19559,133.76959490636705,129.81217191011234,124.3326631460674,-28767.20942,-15885.13698,-27114.13059,22236.935272996816,21662.025668109956,21377.823125181403,0.5576088310367506,1.2931243777675503,0.8150742512159894,0.33848515623224973,0.1539814575446513,0.15875431657763897,0.06987982408796196,0.20463632687901515,0.026539974317047393,0.18347054016871311,0.12082880845455923,0.02872804922096844,84701.274,60559.337719999945,182941.9260000001,122252.85750000004,94000.26333333325,113949.4,82328.0,62181.33333333334,116280.14071956195,101484.45595120249,53835.67779267003,-0.23344922448950634,-0.5776782589789704,0.16216899602917323,-0.5815226091543817,-0.41520733162061507,1.0142490258186339,57.0825111452167,29.741284805963602,23.01152281419769,-0.067352,-0.057752499999999984,-0.0452433333333333,12.385429333333349,10.53500792134831,6.740665543071174,-4476.212737999998,10507.324627500002,-962.225309999998,1436.7783500013902,1077.3359313931614,1057.5111846194777,0.34807338466487625,-0.16247092735835578,-0.8520800297894606,0.04538799447078268,0.025583431615325225,-0.019673960178167624,0.1179399944827295,0.0013283786080961653,0.008975280520613027,0.011549281209495808,12691.000909999937,0.06066400000000002,0.1571223333333333,-0.217787,-0.09645799999999999,-0.09275766666666657,0.09153666666666664,0.1842956666666667,0.055679333333333386,0.13277611175264417,0.07767515,-0.03087266666666666,0.24988,-0.21900833333333336,-0.2807536666666667,0.282097,-0.06332099999999986,-0.345419,-0.025986500000000107,0.009508680767624202,0.0863576999999998
2004,Australia,AUS,193,19995.0,23322.00788305354,98.1709022156972,96.1831,861039.0,0.2675819507177675,140.6407249438202,-54443.49597000001,148924.0,117773.0,211328.75215886932,655708.160473812,5.25,5.59077450749734,246.72093839070376,5.3947,160.9876006090929,0.11942,192723.0,189587.0,1.2836970474967908,865325.92,474827.0,549628.0,315698.0,617142.0,4.784511755178226,124.59059143066406,43.48126565073752,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.2756807804107666,0.0888470411300659,0.0823613330721855,0.0524999983608722,,,0.0651421248912811,0.0237049181014299,0.0222551692277193,0.2259830683469772,0.0405370220541954,,,,0.0559077449142932,0.0496977008879184,0.1386108547449112,0.1406475752592086,0.067430667579174,0.197748,0.265144,0.537108,8.0,-0.067395,-0.169689,0.009035,0.178725,0.4446456666666666,0.0130296373446603,-0.2674373333333333,0.053634401034535,-0.0587696999999999,0.0764793,0.188713,0.211936,0.434833,0.439675,0.376454,0.348389,-0.24612,-0.227739,-0.0048419999999999,-0.0197539999999999,-0.023223,0.080959,-0.018381,0.100714,0.3646616666666666,0.2825526666666667,0.1473657396050159,0.1531813157416182,0.0700102,0.1003529,-0.0604589,-0.0837538,0,0,0,755126.42,638061.02,552921.38,419409.0,350989.0,302902.0,601112.9571911701,537277.23965247,502184.66369387,5.36677549770342,5.84395771110088,5.61526432840721,4.80916666666667,4.55083333333333,4.80019007719122,231.631572023679,195.9657969743477,162.67631367390192,0.13208,0.15062,0.17177,137.42260074906366,133.76959490636705,129.81217191011234,-42875.38879999999,-28767.20942,-15885.13698,22666.27778851437,22236.935272996816,21662.025668109956,0.34077450749733984,0.5576088310367506,1.2931243777675503,0.8150742512159894,0.18347054016871306,0.19493488399921366,0.11881336641021924,0.1820000000000001,0.01930762986205753,0.14593516672347384,0.14690531481124744,0.040568808894694657,105427.90200000012,84701.274,269517.005,182941.9260000001,122252.85750000004,163377.83333333334,113949.4,82328.0,160735.83480500168,116280.14071956195,101484.45595120249,-0.6717232338053813,-0.23344922448950634,-0.5776782589789704,-0.2262688409619784,-0.5815226091543817,-0.41520733162061507,83.23453433701187,57.0825111452167,29.741284805963602,-0.07466666666666666,-0.067352,-0.057752499999999984,13.974196953807748,12.385429333333349,10.53500792134831,-17838.356661666658,-4476.212737999998,10507.324627500002,1626.65780718538,1436.7783500013902,1077.3359313931614,-0.4454543928434027,0.34807338466487625,-0.16247092735835578,0.06579947820068789,0.056647312713834885,0.03319437417972318,0.07171566870716856,-0.006169641568512928,0.032807966747147976,0.020502720580848073,32602.60355333335,0.013121333333333318,0.07017133333333336,-0.08329299999999995,-0.057049666666666665,-0.08695099999999993,-0.047542666666666705,0.03940833333333333,0.12492844444444443,0.07757594010691456,0.021440733333333323,0.06066400000000002,0.1571223333333333,-0.217787,-0.09645799999999999,-0.09275766666666657,0.09153666666666664,0.1842956666666667,0.055679333333333386,0.13277611175264417,0.07767515
2005,Australia,AUS,193,20232.0,23764.613687385267,100.0,97.9226,922371.0,0.27598881251206,144.38070711610487,-54844.17966,164137.0,139080.0,233036.6396546432,710108.9448927271,5.4575,5.33997311398556,250.24832273624205,5.0325,167.70720034805314,0.10891,211032.0,207932.0,1.362954886193267,985477.6,531848.0,615977.0,369501.0,710925.0,4.907004130195782,129.52720642089844,43.36338977701593,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.210878312587738,0.0370575487613678,0.0635770782828331,0.0545749999582767,,,0.0142954997718334,0.0227620508521795,0.022441241890192,0.1617774069309234,0.0422636158764362,,,,0.0533997304737567,0.0491009131073951,0.0860600769519805,0.0867671519517898,0.0590760409832,0.178847,0.22918,0.591973,10.0,-0.050332,-0.0359639999999999,-0.018901,0.0170629999999999,0.379884,0.0993972431257528,-0.180418,0.0983113126094856,-0.0801173999999999,0.0710946,0.197748,0.188713,0.265144,0.434833,0.537108,0.376454,-0.067395,-0.24612,-0.169689,-0.0048419999999999,0.009035,-0.023223,0.178725,-0.018381,0.4446456666666666,0.3646616666666666,0.0130296373446603,0.1473657396050159,-0.0587696999999999,0.0700102,0.0764793,-0.0604589,0,0,0,865325.92,755126.42,638061.02,474827.0,419409.0,350989.0,655708.160473812,601112.9571911701,537277.23965247,5.59077450749734,5.36677549770342,5.84395771110088,5.25,4.80916666666667,4.55083333333333,246.72093839070376,231.631572023679,195.9657969743477,0.11942,0.13208,0.15062,140.6407249438202,137.42260074906366,133.76959490636705,-54443.49597000001,-42875.38879999999,-28767.20942,23322.00788305354,22666.27778851437,22236.935272996816,-0.11752688601443939,0.34077450749733984,0.5576088310367506,1.2931243777675503,0.14593516672347392,0.13213354982844908,0.09082353429503467,0.06514382402707265,0.028929765207035694,0.13885135903475532,0.16112905481227938,0.019762139938365664,115244.92400000001,105427.90200000012,341214.0757142857,269517.005,182941.9260000001,195456.14285714284,163377.83333333334,113949.4,192368.77597264346,160735.83480500168,116280.14071956195,-0.3517637620392646,-0.6717232338053813,-0.23344922448950634,0.24688861250877725,-0.2262688409619784,-0.5815226091543817,86.43325294160636,83.23453433701187,57.0825111452167,-0.07666,-0.07466666666666666,-0.067352,15.19600729802032,13.974196953807748,12.385429333333349,-26858.127165714297,-17838.356661666658,-4476.212737999998,2050.0082149837763,1626.65780718538,1436.7783500013902,-0.5986523745480418,-0.4454543928434027,0.34807338466487625,0.017297525055334106,-0.015595240242568864,-0.00032785363208191753,-0.05709311871695365,0.00448076737121739,0.04047011339875031,-0.004404492491650536,45178.58066500013,0.020539333333333326,-0.17950166666666667,0.15896233333333332,0.20004233333333338,-0.2496730000000001,0.0074179999999999646,0.257092,0.1590578888888889,-0.09606748927112556,-0.13750959999999987,0.013121333333333318,0.07017133333333336,-0.08329299999999995,-0.057049666666666665,-0.08695099999999993,-0.047542666666666705,0.03940833333333333,0.12492844444444443,0.07757594010691456,0.021440733333333323
2006,Australia,AUS,193,20489.0,24097.573450962896,101.2892063714986,100.0,996430.0,0.2737439523095031,149.51231056179776,-58500.405300000006,184750.160008,163753.0,258691.49340122173,802491.625485827,5.805,5.5878722441858,269.84490243367674,4.7823,175.99738960191434,0.09959,225513.0,209797.0,1.2637432073802604,1124441.89,588836.0,685281.0,439161.0,815892.0,4.703203638733361,129.28997802734375,44.17216340154606,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.2496554255485534,0.1014699265360832,0.0092427870258688,0.0580499991774559,,,0.0783103182911872,0.023159610107541,0.0214776862412691,0.1986705809831619,0.0425344891846179,,,,0.0558787211775779,0.0509848408401012,0.1454662233591079,0.1479840576648712,0.0336463935673236,0.176564,0.26576,0.557676,6.0,-0.089196,0.03658,-0.002283,-0.0388639999999999,0.309719,0.1098339067455948,-0.1212823333333333,0.1084486918147625,-0.0543183,0.0487835,0.178847,0.197748,0.22918,0.265144,0.591973,0.537108,-0.050332,-0.067395,-0.0359639999999999,-0.169689,-0.018901,0.009035,0.0170629999999999,0.178725,0.379884,0.4446456666666666,0.0993972431257528,0.0130296373446603,-0.0801173999999999,-0.0587696999999999,0.0710946,0.0764793,0,0,0,985477.6,865325.92,755126.42,531848.0,474827.0,419409.0,710108.9448927271,655708.160473812,601112.9571911701,5.33997311398556,5.59077450749734,5.36677549770342,5.4575,5.25,4.80916666666667,250.24832273624205,246.72093839070376,231.631572023679,0.10891,0.11942,0.13208,144.38070711610487,140.6407249438202,137.42260074906366,-54844.17966,-54443.49597000001,-42875.38879999999,23764.613687385267,23322.00788305354,22666.27778851437,-0.2171277558141993,-0.11752688601443939,0.34077450749733984,0.5576088310367506,0.1388513590347553,0.12008794782099586,0.08296493424697546,0.014297061159650603,0.018978031675108836,0.14101212447649747,0.1560856886423141,0.023979004413963386,122809.80899999996,115244.92400000001,418713.99624999997,341214.0757142857,269517.005,228045.125,195456.14285714284,163377.83333333334,222723.46339497808,192368.77597264346,160735.83480500168,-0.5585946852961365,-0.3517637620392646,-0.6717232338053813,0.4235275359451798,0.24688861250877725,-0.2262688409619784,79.15648066944385,86.43325294160636,83.23453433701187,-0.0775875,-0.07666,-0.07466666666666666,17.036488558052454,15.19600729802032,13.974196953807748,-23901.54496,-26858.127165714297,-17838.356661666658,2236.362992442533,2050.0082149837763,1626.65780718538,-0.9821222212413158,-0.5986523745480418,-0.4454543928434027,0.007742642358710611,-0.025412950786797978,-0.008139617446986575,-0.09978372176766803,-0.0061110757851690935,0.028681728328993322,0.0005464540658889419,45959.886532000004,-0.020618666666666674,-0.15070400000000006,0.17132266666666662,0.13008599999999998,0.028797666666666707,-0.041158,-0.06995633333333343,0.015930666666666704,-0.005128321104678674,-0.11731519999999993,0.020539333333333326,-0.17950166666666667,0.15896233333333332,0.20004233333333338,-0.2496730000000001,0.0074179999999999646,0.257092,0.1590578888888889,-0.09606748927112556,-0.13750959999999987
2007,Australia,AUS,193,20750.0,24911.57786781549,104.52805991558324,100.3681,1086590.0,0.2781956015647278,153.03485191011234,-72997.1162,196756.41525,168386.0,292631.305075079,984506.232993645,6.38752653589776,5.99452083739212,300.41556676167505,4.377,183.9895584076572,0.09688,254761.0,224579.0,1.134301270417423,1352075.7899999998,660823.0,772485.0,579591.0,961787.0,4.451882694713134,117.1962890625,37.63911227115846,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.1795337051153183,0.135941743850708,0.0277993865311145,0.0638752654194831,,,0.1132909655570983,0.0226507745683193,0.0203457809984684,0.1376078575849533,0.036854401230812,,,,0.0599452070891857,0.0419258549809455,0.1461252123117447,0.1481266319751739,0.045837327837944,0.242618,0.214351,0.543032,8.0,0.028266,-0.0514089999999999,0.066054,0.117462,0.2533613333333333,0.0209439138017071,-0.0689743333333333,0.0194800755730913,-0.0115798999999999,0.0248119,0.176564,0.178847,0.26576,0.22918,0.557676,0.591973,-0.089196,-0.050332,0.03658,-0.0359639999999999,-0.002283,-0.018901,-0.0388639999999999,0.0170629999999999,0.309719,0.379884,0.1098339067455948,0.0993972431257528,-0.0543183,-0.0801173999999999,0.0487835,0.0710946,0,0,0,1124441.89,985477.6,865325.92,588836.0,531848.0,474827.0,802491.625485827,710108.9448927271,655708.160473812,5.5878722441858,5.33997311398556,5.59077450749734,5.805,5.4575,5.25,269.84490243367674,250.24832273624205,246.72093839070376,0.09959,0.10891,0.11942,149.51231056179776,144.38070711610487,140.6407249438202,-58500.405300000006,-54844.17966,-54443.49597000001,24097.573450962896,23764.613687385267,23322.00788305354,-0.3930056985056405,-0.2171277558141993,-0.11752688601443939,0.34077450749733984,0.1410121244764974,0.10715091529910802,0.1300964890775397,0.07830853563038338,0.014010737475373802,0.20244167530969515,0.14193288341157553,0.003630555137314546,159921.38999999998,122809.80899999996,511154.5088888889,418713.99624999997,341214.0757142857,259694.77777777775,228045.125,195456.14285714284,290359.0924997471,222723.46339497808,192368.77597264346,-0.24862947895188103,-0.5585946852961365,-0.3517637620392646,0.7239689208401598,0.4235275359451798,0.24688861250877725,89.95789584805146,79.15648066944385,86.43325294160636,-0.07828666666666666,-0.0775875,-0.07666,20.27514883062841,17.036488558052454,15.19600729802032,-24902.043382222233,-23901.54496,-26858.127165714297,2320.8379790821054,2236.362992442533,2050.0082149837763,-0.9725983997920405,-0.9821222212413158,-0.5986523745480418,0.008935577505613912,-0.035173364460336046,0.04000938956445099,-0.023299282075976757,-0.010314485511757992,0.01043153333697,-0.019880060077315465,45864.79044333329,-0.011872000000000021,-0.043959000000000026,0.055830999999999964,0.03208633333333333,0.10674499999999994,0.008746666666666666,-0.09799966666666651,-0.08667811111111107,0.023236366720451818,-0.031359333333333406,-0.020618666666666674,-0.15070400000000006,0.17132266666666662,0.13008599999999998,0.028797666666666707,-0.041158,-0.06995633333333343,0.015930666666666704,-0.005128321104678674,-0.11731519999999993
2008,Australia,AUS,193,21007.0,25218.3018906546,106.2018600946776,100.6207,1177310.0,0.2827868885624922,159.68854112359548,-55780.94780000001,236528.046,222341.0,331574.19315596984,1145669.75846472,6.67166666666667,5.81794393964159,313.5452751589564,4.2342,191.2116597781162,0.11753,303713.0,281011.0,1.443418013856813,1561969.96,775210.0,879526.0,682444.0,1117401.0,4.044531358688147,118.35212707519533,42.42196331727514,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,-0.4038478434085846,0.0656355917453765,0.2755560278892517,0.0667166635394096,,,0.043702732771635,0.0219328571110963,0.021014466881752,-0.4301043450832367,0.0460724383592605,,,,0.0581794381141662,0.0262564830482006,-0.0327986851334571,-0.0391776338219642,0.1711363494396209,0.184117,0.340125,0.475758,12.0,-0.156009,0.125774,-0.058501,-0.184275,0.2364303333333333,0.0264602876086662,-0.0370873333333333,0.0598405903825601,0.0281426,-0.0199569,0.242618,0.176564,0.214351,0.26576,0.543032,0.557676,0.028266,-0.089196,-0.0514089999999999,0.03658,0.066054,-0.002283,0.117462,-0.0388639999999999,0.2533613333333333,0.309719,0.0209439138017071,0.1098339067455948,-0.0115798999999999,-0.0543183,0.0248119,0.0487835,0,0,0,1352075.7899999998,1124441.89,985477.6,660823.0,588836.0,531848.0,984506.232993645,802491.625485827,710108.9448927271,5.99452083739212,5.5878722441858,5.33997311398556,6.38752653589776,5.805,5.4575,300.41556676167505,269.84490243367674,250.24832273624205,0.09688,0.09959,0.10891,153.03485191011234,149.51231056179776,144.38070711610487,-72997.1162,-58500.405300000006,-54844.17966,24911.57786781549,24097.573450962896,23764.613687385267,-0.8537227270250805,-0.3930056985056405,-0.2171277558141993,-0.11752688601443939,0.20244167530969512,0.12225305518005013,0.2268118466627321,0.11328976034858418,0.033779518029441534,0.15523846484966652,0.1607683862736493,0.03610629434232929,195711.0979999999,159921.38999999998,687672.9579999998,511154.5088888889,418713.99624999997,305712.3,259694.77777777775,228045.125,443337.79075759044,290359.0924997471,222723.46339497808,0.182882062149627,-0.24862947895188103,-0.5585946852961365,1.2340985646539044,0.7239689208401598,0.4235275359451798,111.5327705912446,89.95789584805146,79.15648066944385,-0.07316800000000001,-0.07828666666666666,-0.0775875,21.770175295880136,20.27514883062841,17.036488558052454,-36908.549944,-24902.043382222233,-23901.54496,2902.7585980264885,2320.8379790821054,2236.362992442533,-1.0512165025042777,-0.9725983997920405,-0.9821222212413158,0.0693722863937434,-0.016163072972689943,0.13227925942025995,0.014270751761777015,0.010600348988060625,0.027963094531922528,0.015080686637363713,76424.25852285711,0.05823166666666668,-0.039010333333333314,-0.019220333333333395,0.09724033333333333,0.00494866666666674,0.07010366666666668,0.06515400000000002,-0.12472155555555559,-0.05314301527029554,0.05282190000000004,-0.011872000000000021,-0.043959000000000026,0.055830999999999964,0.03208633333333333,0.10674499999999994,0.008746666666666666,-0.09799966666666651,-0.08667811111111107,0.023236366720451818,-0.031359333333333406
2009,Australia,AUS,193,21388.48305084746,25255.63884313768,106.05046160239094,101.2158,1260140.0,0.2732171709171551,162.515271835206,-58747.7268,208833.954778,196556.0,345265.2056582207,1191375.4291331498,3.2781746031746,5.03951184202271,324.32339399254545,5.5607,198.55775505764635,0.16654,298933.0,324569.0,1.11495149960977,1686967.5,901540.0,1005488.94,681479.0,1057062.0,4.655062152576556,120.7187728881836,44.85163828870131,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.3957807421684265,0.0567975603044033,-0.0755839422345161,0.03278174623847,,,0.03437465056777,0.0224229097366333,0.0216777455061674,0.3343262374401092,0.04605657979846,,,,0.0503951199352741,0.0614545010030269,0.1370964795351028,0.1431483328342437,-0.021401097998023,0.237499,0.326129,0.436371,15.0,-0.08863,-0.013996,0.0533819999999999,0.067379,0.273412,0.0632351927094399,-0.072313,0.0932903836040994,0.0306881,-0.0182576999999999,0.184117,0.242618,0.340125,0.214351,0.475758,0.543032,-0.156009,0.028266,0.125774,-0.0514089999999999,-0.058501,0.066054,-0.184275,0.117462,0.2364303333333333,0.2533613333333333,0.0264602876086662,0.0209439138017071,0.0281426,-0.0115798999999999,-0.0199569,0.0248119,0,0,0,1561969.96,1352075.7899999998,1124441.89,775210.0,660823.0,588836.0,1145669.75846472,984506.232993645,802491.625485827,5.81794393964159,5.99452083739212,5.5878722441858,6.67166666666667,6.38752653589776,5.805,313.5452751589564,300.41556676167505,269.84490243367674,0.11753,0.09688,0.09959,159.68854112359548,153.03485191011234,149.51231056179776,-55780.94780000001,-72997.1162,-58500.405300000006,25218.3018906546,24911.57786781549,24097.573450962896,1.7613372388481103,-0.8537227270250805,-0.3930056985056405,-0.2171277558141993,0.15523846484966658,0.1730977886665567,0.16369985285010927,0.043705153294194464,0.01231250884494881,0.08002557232278651,0.1662307548786197,0.032156185391811816,189747.1,195711.0979999999,835051.4045454545,687672.9579999998,511154.5088888889,392307.2727272727,305712.3,259694.77777777775,564197.8807052481,443337.79075759044,290359.0924997471,-0.010320477614506274,0.182882062149627,-0.24862947895188103,1.406047916817914,1.2340985646539044,0.7239689208401598,114.52313620750368,111.5327705912446,89.95789584805146,-0.04586636363636365,-0.07316800000000001,-0.07828666666666666,26.444757664283287,21.770175295880136,20.27514883062841,-16337.058821818187,-36908.549944,-24902.043382222233,2945.5954755904604,2902.7585980264885,2320.8379790821054,-1.4163683944324197,-1.0512165025042777,-0.9725983997920405,0.015231847294340517,0.03629796781108563,0.05593933966561111,-0.05674093046879041,-0.01192669509523816,0.030318452633345983,0.009454945838250274,102660.9342074999,-0.015226000000000017,0.10369466666666668,-0.08846899999999991,-0.11892166666666668,0.14270499999999992,-0.07345766666666667,-0.216162,-0.07789111111111119,-0.050264733615685356,0.0768144666666666,0.05823166666666668,-0.039010333333333314,-0.019220333333333395,0.09724033333333333,0.00494866666666674,0.07010366666666668,0.06515400000000002,-0.12472155555555559,-0.05314301527029554,0.05282190000000004
2010,Australia,AUS,193,21687.800521512385,25584.48835604182,106.5723937548736,101.9216839977132,1301210.0,0.263582320255812,167.16850546816477,-47533.2013,219554.78,231143.0,373261.9431222896,1313270.69386156,4.34604166666667,5.36604166666667,363.5165533874149,5.2113,209.15379595388305,0.20395,292767.0,339239.0,0.983961428711995,1748002.81,995049.0,1099118.0,648885.0,1066960.0,4.573344318073472,118.0559539794922,42.237601292904536,0.0,0.0,0.0,0.0,FLOAT,USA,0.0,0.0330625027418136,0.1434662938117981,0.0738064348697662,0.0434604175388813,,,0.1208486631512641,0.0226176381111145,0.0201790295541286,-0.0073320092633366,0.0406928695738315,,,,0.0536604151129722,0.0403945073485374,0.1134608536958694,0.1159959211945533,0.0586334243416786,0.305607,0.226426,0.467967,24.0,0.079182,-0.099703,0.068108,0.167812,0.293535,0.0689314978511276,-0.0721243333333333,0.0932397269426147,0.0022229,0.0220126999999999,0.237499,0.184117,0.326129,0.340125,0.436371,0.475758,-0.08863,-0.156009,-0.013996,0.125774,0.0533819999999999,-0.058501,0.067379,-0.184275,0.273412,0.2364303333333333,0.0632351927094399,0.0264602876086662,0.0306881,0.0281426,-0.0182576999999999,-0.0199569,0,0,0,1686967.5,1561969.96,1352075.7899999998,901540.0,775210.0,660823.0,1191375.4291331498,1145669.75846472,984506.232993645,5.03951184202271,5.81794393964159,5.99452083739212,3.2781746031746,6.67166666666667,6.38752653589776,324.32339399254545,313.5452751589564,300.41556676167505,0.16654,0.11753,0.09688,162.515271835206,159.68854112359548,153.03485191011234,-58747.7268,-55780.94780000001,-72997.1162,25255.63884313768,25218.3018906546,24911.57786781549,1.0200000000000005,1.7613372388481103,-0.8537227270250805,-0.3930056985056405,0.08002557232278656,0.16296229408805357,0.039894280468464646,0.03437499999999984,0.0014805498262719164,0.03618048954707187,0.14590190416071605,0.06173980961866659,131277.86,189747.1,890461.3275,835051.4045454545,687672.9579999998,485945.0,392307.2727272727,305712.3,562887.0613149073,564197.8807052481,443337.79075759044,-0.7878925354321762,-0.010320477614506274,0.182882062149627,-2.104614806408983,1.406047916817914,1.2340985646539044,115.75766035713411,114.52313620750368,111.5327705912446,0.006965833333333338,-0.04586636363636365,-0.07316800000000001,27.067758570536853,26.444757664283287,21.770175295880136,-17942.41625333333,-16337.058821818187,-36908.549944,2737.4661384410065,2945.5954755904604,2902.7585980264885,1.316722270976806,-1.4163683944324197,-1.0512165025042777,-0.061365758622934086,0.02286265797702927,-0.07295162723108906,-0.06091281735673134,-0.021674409105257038,0.0069577566521077105,0.03809307548128002,85290.16574000001,0.03639933333333331,0.052717000000000014,-0.0891176666666666,-0.016316999999999998,-0.0509776666666667,0.05162533333333324,0.10260466666666664,0.006908444444444439,0.01082248999078387,0.043273299999999966,-0.015226000000000017,0.10369466666666668,-0.08846899999999991,-0.11892166666666668,0.14270499999999992,-0.07345766666666667,-0.216162,-0.07789111111111119,-0.050264733615685356,0.0768144666666666
