tloans_lag1_dm,tmort_lag1_dm,money_lag1_dm,ltrate_lag1_dm,stir_lag1_dm,hpnom_lag1_dm,debtgdp_lag1_dm,cpi_lag1_dm,ca_lag1_dm,rgdpmad_lag1_dm,term_spread_lag1_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,tloans_lag2_dm,tmort_lag2_dm,money_lag2_dm,ltrate_lag2_dm,stir_lag2_dm,hpnom_lag2_dm,debtgdp_lag2_dm,cpi_lag2_dm,ca_lag2_dm,rgdpmad_lag2_dm,term_spread_lag2_dm,tloans_lag3_dm,tmort_lag3_dm,money_lag3_dm,ltrate_lag3_dm,stir_lag3_dm,hpnom_lag3_dm,debtgdp_lag3_dm,cpi_lag3_dm,ca_lag3_dm,rgdpmad_lag3_dm,term_spread_lag3_dm,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
-0.07574255,0.0,0.0,0.12623905,0.20672286,-0.12985131,-0.07612267,0.075536594,-0.15698934,0.010235952,-0.8904355,-0.26848897,-0.0030780097,-0.2587417,-0.0041223653,-0.006946693,-0.25769365,-0.010351734,-0.48254368,0.013099246,-0.0062906696,0.0126415705,-0.30716014,-0.10508339,0.0052130846,0.0048747873,0.23134057,-0.066285,0.104403496,0.03326387,0.007827399,0.0,0.0,-1.2315539,-0.3539032,0.011605637,0.106379524,0.32902017,-0.011264777,0.5317248,-2.8159432,-0.051667668,0.0,-0.088316515,0.0,0.0,-0.012211202,0.0009153518,0.0,-0.027738445,-0.040898733,-0.0067436732,-0.11398982,0.007667673,-0.020976486,0.026089136,0.016884897,0.0037377945,0.0,-0.0018100786,0.0
-0.08207803,0.0,0.0,0.051644262,0.24128553,-0.13832858,-0.09423105,-0.028362617,-0.102599345,0.010235952,-1.2977202,-0.26713246,-0.0056230323,-0.24103802,0.012741762,-0.0040669,-0.29633668,-0.010351734,-0.42136195,0.013099246,-0.0022428995,0.0126415705,0.0988209,0.035136107,0.0030896813,0.00550332,0.23134057,-0.0650125,0.11469073,0.01865188,0.007827399,0.0,0.0,-2.3391445,-0.35003296,0.03943185,0.1378534,0.36590734,-0.011264777,0.8420449,-0.9752773,-0.016686017,0.0,-0.14622825,0.0,0.0,0.017557833,-0.0006143737,0.0,0.0043031955,0.07940614,0.0054966463,-0.12994872,0.01299529,-0.024315055,-0.0563234,-0.018096717,-0.015481688,0.0,-0.0018100786,0.0
-0.08773955,0.0,0.0,0.16842352,0.72392285,-0.18013819,-0.09423105,-0.012128492,-0.10036312,0.0035717743,0.41649464,-0.20379739,-0.0023150065,0.32231447,0.035437882,0.011035334,-0.23380862,-0.0016666406,-0.26156577,0.013099246,-0.0022428995,0.0126415705,0.109166846,0.0739346,-0.014098726,0.013910696,0.21295406,-0.055702087,0.14598386,0.09262266,0.007827399,0.0,0.0,0.43212557,-0.27687988,0.035793673,0.29570127,0.57333165,-0.0065065986,1.3620677,1.4877684,-0.016686017,0.0,0.2699047,0.0,0.0,0.025186248,-0.00022293709,0.0,-0.0024549256,-0.046063345,-0.0067436732,-0.042531278,0.013314391,-0.024315055,0.06088142,0.024299385,0.035229888,0.0,-0.0018100786,0.0
-0.084698655,0.0,0.0,0.21191454,0.7737885,-0.16921736,-0.103080906,-0.011274926,-0.12755862,0.0035717743,0.33102158,-0.18934344,-0.0023150065,0.31303757,-0.015091476,-0.060849927,-0.21044451,-0.0016666406,-0.20008367,0.013099246,-0.001382323,-0.0026096853,0.11961774,0.08509827,-0.014098726,0.013910696,-0.06527888,-0.06604787,0.19250984,-0.11946313,0.007827399,0.0,0.0,0.41952655,0.17897108,0.021124715,0.3059124,0.583008,-0.0063009486,1.4979664,1.6946642,-0.016686017,0.0,0.2213957,0.0,0.0,-0.0097070355,-0.00022293709,0.0,-0.059169047,-0.046063345,-0.006422572,0.10529376,0.022343729,-0.022711195,-0.054668963,0.024299385,0.014118151,0.0,-0.0010469342,0.0
-0.07685862,0.0,0.0,-0.54540724,0.3029113,-0.10880606,-0.0058382684,-0.029507313,-0.105730996,-0.007975809,-0.026416406,-0.18077655,-0.0056230323,0.26848564,-0.024414998,-0.049657125,-0.19710988,-0.0016666406,-0.42280415,0.013099246,-0.0022428995,-0.0026096853,0.07596544,-0.20174386,0.00023194076,0.011847138,-0.06924682,-0.069478415,0.18236016,-0.17808697,0.007827399,0.0,0.0,-0.3252061,-0.252423,0.042303618,0.14922822,0.20311736,-0.027874723,1.1230285,-3.7901359,-0.016686017,0.0,-0.08408545,0.0,0.0,-0.017888758,-0.0006143737,0.0,-0.13157883,0.07735581,-0.001945401,-0.081395365,-0.052511293,-0.027452966,0.026249247,-0.015870586,0.013436582,0.0,-0.0018100786,0.0
-0.07699624,0.0,0.0,-0.44256064,0.27054828,-0.073640846,-0.10293513,-0.019503238,-0.105730996,-0.007975809,-0.09094205,-0.34957302,-0.0069051003,0.30871123,-0.024414998,-0.016263725,-0.14707252,-0.0016666406,-0.5234277,0.013099246,-0.0062906696,-0.008442134,-0.28008756,-0.22336845,-0.0050406167,0.0045563,-0.086504966,-0.14134178,-0.14780751,-0.17570992,0.007827399,0.0,0.0,0.27945888,-0.24720685,0.03202432,0.14492324,-0.24484436,-0.011264777,0.1752066,-3.748637,-0.051667668,0.0,-0.10522297,0.0,0.0,0.027063744,-0.0006143737,0.0,-0.13392827,-0.040898733,0.008331044,-0.08599847,0.010779412,-0.027452966,0.026249247,-0.023317493,-0.014019014,0.0,-0.0018100786,0.0
-0.07574255,0.0,0.0,0.04823115,-0.7523335,-0.14735806,-0.14512348,-0.020379515,-0.09970385,0.010235952,-0.45901716,-0.43133068,-0.0069051003,-0.43000418,-0.007965341,-0.0087960595,-0.29333082,-0.002492165,-0.42442462,0.013099246,-0.0062906696,-0.008442134,-0.17792045,-0.09743345,0.0010003833,0.0022344845,-0.17315426,-0.14126313,-0.11270792,-0.12567195,0.007827399,0.0,0.0,-0.8428287,-0.20977104,0.03795791,0.07442275,-0.30308184,-0.011264777,-0.73019135,-1.864402,-0.051667668,0.0,-0.09376604,0.0,0.0,-0.0413837,0.0009153518,0.0,-0.16126665,-0.040898733,-0.03196219,-0.1070377,0.0112615265,-0.031678315,0.016118884,0.018428015,-0.0021934328,0.0,0.0013220506,0.0
-0.074286945,0.0,0.0,0.056411773,-0.87075293,-0.15512508,-0.13027823,-0.019377729,-0.102599345,-0.007975809,-0.58815134,-0.4353185,-0.0069051003,-0.46263373,-0.0077524777,0.026182268,-0.3177024,-0.002492165,-0.42879167,0.013099246,-0.002495063,-0.008442134,0.07919984,0.036536492,-0.017330594,-0.035087086,-0.15796287,-0.14978774,0.12948477,0.006253697,0.007827399,0.0,0.0,0.11274426,-0.1674723,0.03795791,0.09330989,-0.30003643,-0.011264777,-0.9083283,-2.3720622,-0.051667668,0.0,-0.10006606,0.0,0.0,-0.0010526055,-0.0006143737,0.0,-0.15594171,0.07735581,-0.03164202,-0.096765146,-0.052614916,-0.027452966,-0.053768426,0.009844562,-0.015481688,0.0,-0.0018100786,0.0
-0.084737934,0.0,0.0,0.0419881,-2.165751,-0.084774695,-0.13926944,-0.013758721,-0.119108625,-0.007975809,-0.98170745,-0.34024754,-0.0035970747,0.24939716,-0.036240797,-0.007747099,-0.27077025,-0.003244635,-0.59009135,0.013099246,-0.0016056477,-0.0026096853,0.07411657,0.026391137,0.005453429,-0.11314672,-0.068585455,-0.14189215,0.1358001,0.025675237,0.007827399,0.0,0.0,-0.27170116,-0.12842424,0.038401082,-1.5401394,-0.4264881,-0.027874723,0.85317665,0.7145753,-0.016686017,0.0,-0.111023135,0.0,0.0,-0.04647805,-0.00022293709,0.0,-0.111513466,0.07940614,0.036691226,-0.062217277,0.00639104,-0.07425387,0.030392151,-0.018096717,0.014571429,0.0,-0.0018100786,0.0
-0.0764769,0.0,0.0,-0.49547878,-2.3041222,-0.104937784,-0.15060927,-0.018915195,-0.1216749,-0.007975809,0.22012357,-0.46102455,-0.0035970747,0.25801432,-0.03661327,-0.005582015,-0.29372683,-0.00096711644,-0.6328361,0.013099246,-0.007275651,-0.008442134,0.062708706,0.059344437,-0.0018479638,-0.09073291,-0.082183026,-0.14189215,-0.13326243,0.085335895,0.007827399,0.0,0.0,-0.34540874,-0.14152052,0.030993551,-1.2348223,-0.44457975,-0.027874723,-0.019379152,0.6308726,-0.051667668,0.0,-0.13261127,0.0,0.0,0.013353274,-0.00022293709,0.0,-0.13916443,-0.038848396,-0.016175319,-0.08651047,0.00858719,-0.07425387,0.06133149,-0.002767893,0.03454832,0.0,-0.0018100786,0.0
-0.07718992,0.0,0.0,-0.4852281,-2.19919,-0.120277464,-0.17858385,-0.018915195,-0.10659412,-0.007975809,0.11262591,-0.47307968,-0.0035970747,-0.35765362,-0.009610115,-0.012313764,-0.34926623,0.00064475404,-0.5860182,0.013099246,-0.0062906696,-0.008442134,0.038714424,0.051597353,-0.0060606655,-0.09073291,-0.15785417,-0.14456303,-0.1464169,-0.23161474,0.007827399,0.0,0.0,-0.24919924,0.029051796,0.014619761,-0.8757733,-0.4647748,-0.027874723,-0.9309248,0.57252616,-0.051667668,0.0,-0.13261127,0.0,0.0,-0.0413837,-0.00022293709,0.0,-0.10906531,0.0777534,-0.03164202,-0.10668955,-0.055455495,-0.07425387,0.025297292,-0.0012247749,0.013436582,0.0,-0.0018100786,0.0
-0.06630899,0.0,0.0,-0.33975795,-1.0306957,-0.102989696,-0.15490673,-0.04013104,-0.1022697,-0.007975809,0.17144619,-0.34993184,-0.001960133,-0.290951,-0.008124953,-0.020435726,-0.29824746,-0.0005808475,-0.48389617,0.013099246,-0.0062906696,-0.008442134,0.038714424,0.051012665,-0.006376042,-0.012673276,-0.15785417,-0.15558307,-0.13663894,0.055470444,0.007827399,0.0,0.0,-0.26216656,-0.046603076,0.019656874,-0.51935726,-0.3029968,-0.027874723,-0.8662238,-1.8968441,-0.051667668,0.0,-0.10522297,0.0,0.0,-0.022301925,-0.0006143737,0.0,-0.13392827,0.07659811,-0.03164202,-0.08232658,-0.055455495,-0.0326421,0.06409175,-0.0012247749,0.03454832,0.0,-0.0018100786,0.0
-0.06630899,0.0,0.0,-0.34141496,-1.0459768,-0.102248535,-0.13658457,-0.04013104,-0.10573,-0.007975809,0.12092113,-0.36290872,-0.0069051003,0.31813142,-0.025348343,-0.00081171095,-0.24291135,0.00064475404,-0.49333814,0.013099246,-0.0062906696,-0.008442134,0.03557609,0.05000872,-0.006376042,0.003296349,-0.15785417,-0.14951067,-0.15108743,-0.23161474,0.007827399,0.0,0.0,-0.2363938,-0.044532776,0.019656874,-0.51646245,-0.26030314,-0.027874723,-0.88275445,-2.0392785,-0.051667668,0.0,-0.10522297,0.0,0.0,-0.0413837,-0.0006143737,0.0,-0.10356374,0.07735581,-0.008690623,-0.09939813,0.0030980927,-0.0326421,0.028057557,-0.02211405,0.013436582,0.0,-0.0018100786,0.0
-0.06559597,0.0,0.0,-0.4684457,-0.95675343,-0.07260352,-0.048675187,-0.041414537,-0.10573,-0.007975809,-0.053176537,-0.22877374,-0.0069051003,0.1574685,-0.025348343,-0.031664558,-0.0931479,-0.0008144094,-0.5915939,0.013099246,-0.007275651,-0.0074840584,0.03557609,0.051012665,-0.0033865988,0.003296349,-0.15660293,-0.16019867,-0.16275322,-0.24702343,0.007827399,0.0,0.0,-0.26928863,-0.03939104,0.016497552,0.09222368,-0.32991976,-0.027874723,-0.95645845,-2.4002817,-0.051667668,0.0,-0.10522297,0.0,0.0,-0.0413837,-0.0006143737,0.0,-0.15594171,-0.041656435,-0.03164202,-0.07806901,0.010365328,-0.0326421,0.028661374,-0.0012247749,0.013436582,0.0,-0.0018100786,0.0
-0.16895248,0.0,0.0,-0.4682732,-0.9855004,-0.07260352,-0.037840024,-0.04966293,-0.09647146,-0.002357933,0.13661711,-0.060279794,-0.001960133,-0.23486234,-0.007372895,-0.0012140647,0.2598586,-0.0008144094,0.5281474,0.037300542,-0.0022366676,-0.0023781627,0.054701872,0.052169073,0.023338431,0.003296349,-0.15805985,-0.16631213,-0.15697968,-0.23868117,0.022379266,0.0,0.0,-0.3762302,-0.03247445,0.019715093,0.09222368,-0.3339001,-0.022514978,-0.9014406,-2.8754609,-0.014676571,0.0,-0.030577749,0.0,0.0,-0.03369679,-0.0006143737,0.0,-0.199978,0.0784236,-0.03164202,-0.020021066,0.043063994,-0.0134529155,0.031185046,0.0038410167,0.013436582,0.0,-0.00085498113,0.0
0.022089535,0.0,0.0,-0.51793694,-0.95787245,0.015973708,-0.037840024,-0.04966293,-0.09647146,-0.002357933,0.13268231,-0.016358685,-0.001960133,-0.23486234,-0.0061754994,-0.011906501,0.32654536,-0.0008144094,0.50571495,0.037300542,-0.0022366676,-0.0023781627,0.057187848,0.05723252,0.023338431,0.003296349,-0.15805985,-0.16631213,-0.15871388,-0.18839957,0.022379266,0.0,0.0,-0.45920655,-0.04762452,-0.020028425,0.09306043,-0.33694685,-0.022514978,-0.8902768,-2.9338236,-0.014676571,0.0,-0.03823491,0.0,0.0,-0.014615018,-0.0006143737,0.0,-0.19900146,0.0784236,-0.03164202,-0.059871804,-0.0987693,-0.0134529155,-0.022021696,0.0038410167,0.013436582,0.0,-0.00085498113,0.0
0.022089535,0.0,0.0,-0.52063006,-0.8777968,0.015973708,-0.037840024,-0.04966293,-0.21608351,-0.002357933,-0.04361555,0.16722314,-0.001960133,-0.23486234,-0.0061754994,-0.011906501,0.32654536,-0.0008144094,0.5022401,0.037300542,-0.0022366676,-0.0023781627,0.057187848,0.056228578,0.034575503,0.003296349,-0.15805985,-0.16631213,-0.15697968,-0.24702343,0.022379266,0.0,0.0,-0.4487193,-0.049198553,-0.020028425,0.092984006,-0.33385375,-0.022514978,-0.8886694,-2.7733953,-0.014676571,0.0,-0.020153161,0.0,0.0,-0.005913869,-0.0006143737,0.0,-0.19900146,0.0784236,-0.03164202,-0.059871804,-0.0987693,-0.0134529155,0.03162029,-0.017048258,0.013436582,0.0,-0.00085498113,0.0
-0.07191014,0.0,0.0,-0.53406316,0.19887824,-0.11844091,0.0040486846,-0.024227604,-0.097808145,0.0035717743,-0.67991227,-0.31772488,-0.0030780097,0.23114061,0.014511822,-0.006184574,-0.07051569,-0.010351734,-0.29407772,0.013099246,0.037288778,0.040894516,-0.278758,-0.102015644,0.0052130846,0.0048747873,0.20744033,-0.06636366,0.09241666,-0.082997285,0.007827399,0.0,0.0,-1.2027159,-0.26815924,0.011605637,0.10104673,0.29609376,-0.011264777,0.07540402,-3.0076022,0.17758134,0.0,0.14433609,0.0,0.0,0.019402446,-0.0006143737,0.0,-0.05421878,-0.040898733,0.0054966463,-0.11481067,0.015171861,-0.020976486,0.016118884,-0.015870586,-0.0021934328,0.0,-0.0018100786,0.0
-0.06691318,0.0,0.0,0.11750444,0.048369136,-0.1189305,-0.0058382684,-0.028538235,-0.103164144,0.010235952,-0.8189455,-0.2781587,-0.0030780097,0.22775277,0.01478752,-0.006946693,-0.17306566,-0.010351734,-0.50124663,0.013099246,-0.007275651,0.0126415705,-0.27103996,-0.069604635,0.0052130846,0.0048747873,-0.09277529,-0.06977194,0.12401617,0.01781812,0.007827399,0.0,0.0,-1.245653,-0.3905666,0.011605637,0.10124997,0.30219653,-0.011264777,0.5888293,-3.0700026,-0.051667668,0.0,-0.09252749,0.0,0.0,-0.012211202,0.0009153518,0.0,-0.024640314,-0.040898733,-0.0067436732,-0.08560599,-0.054703515,-0.020976486,-0.053768426,0.016884897,0.015252997,0.0,-0.0018100786,0.0
-0.084543526,0.0,0.0,0.12903228,0.045381267,-0.021240046,-0.0031453567,-0.029646115,-0.16540982,0.0035717743,-1.3566523,-0.29408962,0.00023001595,0.26441577,-0.022788607,-0.025184188,-0.22548673,-0.010351734,-0.5857668,0.013099246,-0.007275651,0.0126415705,0.10361435,0.030594062,0.0030896813,0.00550332,-0.09177646,-0.13765734,0.1267919,0.021080926,0.007827399,0.0,0.0,-2.350151,-0.39291358,-0.004494588,0.13592157,0.18863866,-0.011264777,0.83247405,-0.8494227,-0.016686017,0.0,0.17537794,0.0,0.0,-0.023947168,0.005450514,0.0,0.14359626,-0.046063345,-0.0016252309,-0.0935689,-0.055351872,-0.07425387,0.028583841,-0.018096717,-0.015481688,0.0,-0.0018100786,0.0
0.031127093,0.0,0.0,0.10460344,0.5474869,0.085801214,0.15172109,-0.009761634,-0.14124775,0.0030261117,0.3346146,0.47444496,0.00023001595,0.29520968,-0.027180184,-0.018870015,0.22935368,0.001850009,0.6792834,0.037300542,-0.0012504113,0.0061769066,0.11811471,0.10380259,0.0328608,0.013910696,-0.05426587,-0.09878424,0.15360437,0.03605405,0.022379266,0.0,0.0,0.4978982,0.17576599,0.008025678,0.29207563,0.28926787,-0.0048708776,0.872904,1.6647506,-0.008056669,0.0,-0.037441947,0.0,0.0,-0.008230789,0.00089740404,0.0,0.071237445,-0.07939269,0.020243267,0.012052231,-0.098402835,-0.021289565,-0.18295811,0.008668338,-0.034286644,0.0,0.00062446354,0.0
0.03268137,0.0,0.0,0.23707142,0.6716922,0.085801214,0.15172109,-0.014022415,-0.14370877,-0.002357933,0.30982447,0.4072878,0.00023001595,0.26920104,-0.027180184,0.007207309,0.2633511,-0.0016666406,0.72277063,0.037300542,-0.001481217,0.0061769066,0.13282582,0.098944664,0.007930248,0.013910696,-0.052683994,-0.09173399,0.16847403,-0.14478661,0.022379266,0.0,0.0,0.49456903,0.22007763,-0.012438133,0.29132336,0.29355514,-0.005905031,0.77773345,1.7402314,-0.014676571,0.0,-0.042099196,0.0,0.0,-0.016045714,-0.00022293709,0.0,0.0009640814,0.09065491,-0.06617463,0.0008501585,0.05004329,0.056866672,0.036125246,-0.027152814,-0.0070736734,0.0,0.0017695283,0.0
0.02115546,0.0,0.0,-0.5183799,0.2841337,0.040930655,0.17544946,-0.03344508,-0.21066782,-0.002357933,-0.091356695,0.20384839,-0.001960133,0.23729539,0.0022057565,-0.011906501,0.21437737,-0.0016666406,0.53068,0.037300542,-0.0022366676,-0.0023781627,0.08633525,-0.24221027,-0.04936619,0.0045563,-0.07198018,-0.23085617,-0.13616079,-0.21032561,0.022379266,0.0,0.0,-0.45142752,0.13087967,-0.01389944,0.13979697,-0.27615744,-0.022514978,-0.010197265,-4.205016,-0.014676571,0.0,-0.03823491,0.0,0.0,0.016875984,-0.0036583229,0.0,0.16942449,-0.037658807,0.0031719399,-0.061476316,0.05025113,0.03580395,0.02981198,0.0012538496,0.013436582,0.0,-0.0024227407,0.0
0.013020664,0.0,0.0,-0.3863177,0.23109382,0.051968224,-0.042404238,-0.049668517,-0.09647246,-0.002357933,-0.11947613,-0.7033784,-0.0069051003,-0.25832045,-0.10378791,-0.01290651,0.21199262,-0.0008144094,0.3796695,0.037300542,-0.007275651,-0.0074840584,-0.20301814,-0.26015618,-0.009795051,0.0045563,-0.18747295,-0.13100672,-0.1705147,-0.24702343,0.022379266,0.0,0.0,0.17404501,-0.20761679,-0.0089113675,0.10836936,-0.30196464,-0.011264777,-1.0253907,-3.6349337,-0.014676571,0.0,-0.03931885,0.0,0.0,-0.019986318,0.0009153518,0.0,-0.0774782,-0.03983094,-0.03196219,-0.037617944,0.04012331,-0.014226835,0.025286328,0.01733258,0.0026029474,0.0,0.00062446354,0.0
0.008812547,0.0,0.0,0.056005277,-0.17099747,-0.1016714,-0.054298323,-0.042296402,-0.09970385,0.010235952,-0.5265015,-0.49642307,-0.0069051003,-0.5397471,-0.10270619,-0.0087960595,-0.29742363,0.00276636,-0.42487654,0.013099246,-0.007275651,-0.008442134,-0.19333741,-0.1271269,-0.006216924,0.0038178354,-0.18197113,-0.1366013,-0.12537257,-0.10087277,0.007827399,0.0,0.0,0.102818,-0.22239183,-0.016073395,0.09072305,-0.29552004,-0.008398641,-0.89734423,-2.7809398,-0.051667668,0.0,-0.08757784,0.0,0.0,-0.028784426,-0.0006143737,0.0,0.014963895,-0.041656435,-0.03196219,-0.1070377,0.008206488,-0.0326421,-0.039353035,0.005669966,-0.007836472,0.0,-0.0018100786,0.0
0.008942278,0.0,0.0,0.03901061,-0.90431464,-0.08656865,-0.042456187,-0.042293973,-0.1590536,0.0035717743,-0.62929857,-0.50403714,-0.0069051003,-0.47896338,-0.0077999933,-0.019108197,-0.36313167,-0.002492165,-0.42723057,0.013099246,-0.007275651,-0.008442134,0.08001011,0.03481289,0.005861678,0.0038360562,-0.16112469,-0.2149,0.12955938,-0.010883663,0.007827399,0.0,0.0,-0.24293153,-0.21863586,-0.016073395,0.09084265,-0.3433309,-0.011264777,-0.7573451,-2.2656052,-0.051667668,0.0,0.17121035,0.0,0.0,-0.0010526055,0.005450514,0.0,0.13182974,-0.03998735,-0.03164202,-0.09365835,0.0053481753,-0.0326421,-0.03204938,-0.0012247749,-0.015481688,0.0,-0.0018100786,0.0
0.0093198605,0.0,0.0,-0.01750603,-2.1237936,-0.05478254,0.0028575235,-0.014065149,-0.114357136,0.010235952,-1.098689,-0.46628037,-0.0035970747,-0.7570264,-0.11557739,-0.05097793,-0.35238248,-0.010351734,-0.634234,0.013099246,-0.0024662241,0.0126415705,0.10808255,0.030150458,0.005750221,0.008029785,-0.0698367,-0.15340742,0.16994943,0.012820798,0.007827399,0.0,0.0,0.2785974,0.049886182,-0.017816216,0.21811552,-0.49615672,-0.011264777,1.0716184,0.793802,-0.016686017,0.0,-0.103675805,0.0,0.0,-0.0061469623,0.00089740404,0.0,-0.0688911,-0.046063345,-0.03132092,0.06954169,-0.054198172,-0.07847923,-0.06206649,-0.032218605,-0.015481688,0.0,0.0013220506,0.0
0.009158609,0.0,0.0,-1.0433708,-2.3577511,-0.08180884,0.0028575235,-0.013185714,-0.1216749,0.010235952,-0.38089904,-0.42649445,-0.0035970747,0.28695208,-0.08704355,-0.0010237863,-0.30610505,-0.010351734,-0.5457006,0.013099246,-0.0024662241,0.0126415705,0.055323437,0.048128594,0.003976913,0.008029785,-0.06890223,-0.14189215,0.16749902,0.06489849,0.007827399,0.0,0.0,-0.35781813,-0.13398628,-0.032546625,0.1902892,-0.35632208,-0.027874723,1.0062845,0.8597923,-0.016686017,0.0,-0.103675805,0.0,0.0,0.020248275,-0.00022293709,0.0,-0.13916443,-0.046063345,0.029452348,-0.09452301,0.017125282,0.20975338,0.06161616,-0.018096717,-0.041913554,0.0,0.0075737215,0.0
0.009221735,0.0,0.0,-0.8937071,-2.0648484,-0.07120532,0.0028575235,-0.014065149,-0.10557846,0.010235952,-1.1557418,-0.44512665,-0.0035970747,-0.7326238,0.014210732,-0.0040669,-0.35301465,-0.010351734,-0.6922282,0.013099246,-0.0024662241,-0.0026096853,0.06722906,0.025608573,0.005453429,0.008029785,-0.06890223,-0.14456303,0.1660013,0.027432788,0.007827399,0.0,0.0,-0.34644228,-0.15432747,-0.04101466,0.15932336,-0.4607679,-0.027874723,0.9857571,0.7278373,-0.016686017,0.0,-0.103675805,0.0,0.0,-0.0061469623,-0.00022293709,0.0,-0.13916443,-0.038848396,-0.03132092,-0.08948332,-0.05441263,-0.07425387,0.027370218,0.017928947,0.0073548565,0.0,-0.0018100786,0.0
0.008488977,0.0,0.0,-0.5378863,-1.3635261,-0.04018891,-0.000279041,-0.035378627,-0.100374,0.0035717743,0.14801916,-0.3320898,-0.0069051003,0.20029056,0.027506081,-0.0561982,-0.2383977,-0.0016666406,-0.4154372,0.013099246,-0.0024662241,0.0126415705,0.055323437,0.053782165,-0.004545712,0.00746064,-0.06890223,-0.14951067,0.15429585,0.06407328,0.007827399,0.0,0.0,-0.40160123,-0.022372367,0.016497552,0.1254817,-0.30749494,-0.027874723,0.97336656,-2.6045656,-0.016686017,0.0,0.13706876,0.0,0.0,0.020248275,-0.0006143737,0.0,-0.11786975,0.07735581,0.036370125,-0.08189089,0.010688268,-0.03686745,0.06092141,-0.018096717,-0.041913554,0.0,0.0013220506,0.0
0.00945219,0.0,0.0,-1.0542346,-2.5372608,0.019038828,0.0028575235,-0.013185714,-0.1216749,0.010235952,0.27548555,-0.4185312,-0.0035970747,0.25437075,-0.03623692,-0.08205548,-0.27051324,-0.0016666406,-0.48216587,0.013099246,-0.0024662241,-0.0026096853,0.04330918,0.06197708,0.003976913,0.008029785,-0.06765099,-0.13723034,0.16970049,0.047109336,0.007827399,0.0,0.0,-0.41656667,-0.15743543,-0.03548129,0.22188795,-0.45799875,-0.022910897,1.1638924,0.92183906,-0.016686017,0.0,-0.07639914,0.0,0.0,-0.04647805,-0.00022293709,0.0,0.102438375,-0.038848396,-0.03132092,0.091023475,-0.05441263,-0.07425387,-0.08540137,0.017928947,0.03454832,0.0,-0.0018100786,0.0
0.008488977,0.0,0.0,-0.54573584,-1.3331172,0.038164616,-0.000279041,-0.035378627,-0.0969137,-0.0027831106,0.24294616,-0.3393589,-0.0069051003,-0.2899909,-0.004467614,-0.034992646,-0.31882694,-0.0016666406,-0.35449448,0.013099246,-0.0016056477,-0.0026096853,0.04644751,0.061392393,0.00913756,0.00746064,-0.07240748,-0.14751972,0.1668251,-0.17808697,0.007827399,0.0,0.0,-0.44659916,-0.03754446,-0.023245966,0.12523909,-0.31776112,-0.027874723,0.9953486,-2.4884894,-0.016686017,0.0,0.11420557,0.0,0.0,-0.00039114105,0.0009153518,0.0,-0.015970085,-0.03998735,-0.03164202,-0.077423,0.0061001526,-0.0326421,0.024887215,-0.002767893,0.00622001,0.0,-0.0018100786,0.0
0.008553648,0.0,0.0,-0.55146784,-1.3155339,0.03879107,-0.011618862,-0.035378627,-0.0969137,-0.0027831106,0.2012322,-0.3069059,-0.0069051003,-0.3004369,-0.004467614,-0.039751925,-0.29567087,-0.0016666406,-0.3250095,0.013099246,-0.007275651,-0.0026096853,0.04644751,0.06038845,0.002576341,0.003296349,-0.08836169,-0.14751972,-0.11011822,-0.10874379,0.007827399,0.0,0.0,-0.44238386,-0.037509397,-0.020311298,0.12523909,-0.29742914,-0.021738756,0.68184024,-2.6469557,-0.051667668,0.0,0.17416446,0.0,0.0,0.01261986,-0.0006143737,0.0,-0.010645136,-0.03998735,-0.03164202,0.088270724,-0.049122702,0.08648763,-0.05389869,-0.018096717,-0.014700584,0.0,-0.0103695225,0.0
0.00868338,0.0,0.0,-0.5188599,-1.11662,0.04886125,0.33034134,-0.041414537,-0.0969137,-0.0027831106,0.15326296,-0.44057482,-0.0069051003,-0.23408005,-0.004467614,-0.039751925,-0.3255273,-0.0008144094,-0.22308381,0.013099246,-0.007275651,-0.008442134,0.02670017,0.05723252,-0.005986694,0.003296349,-0.122019395,-0.14751972,-0.11770093,-0.19626518,0.007827399,0.0,0.0,-0.30749652,-0.038308337,-0.020423999,0.08584988,-0.32080787,-0.022910897,-0.70182705,-2.3602548,-0.051667668,0.0,0.16177444,0.0,0.0,0.005565983,-0.0006143737,0.0,-0.010645136,-0.03998735,-0.03164202,0.11743492,0.036242086,-0.02720747,0.024887215,0.019472064,0.00622001,0.0,-0.0010469342,0.0
