tloans_lag1_dm,tmort_lag1_dm,money_lag1_dm,ltrate_lag1_dm,stir_lag1_dm,hpnom_lag1_dm,debtgdp_lag1_dm,cpi_lag1_dm,ca_lag1_dm,rgdpmad_lag1_dm,term_spread_lag1_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,tloans_lag2_dm,tmort_lag2_dm,money_lag2_dm,ltrate_lag2_dm,stir_lag2_dm,hpnom_lag2_dm,debtgdp_lag2_dm,cpi_lag2_dm,ca_lag2_dm,rgdpmad_lag2_dm,term_spread_lag2_dm,tloans_lag3_dm,tmort_lag3_dm,money_lag3_dm,ltrate_lag3_dm,stir_lag3_dm,hpnom_lag3_dm,debtgdp_lag3_dm,cpi_lag3_dm,ca_lag3_dm,rgdpmad_lag3_dm,term_spread_lag3_dm,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
-0.044068724,0.0,0.0025759814,0.19283357,0.1318047,-0.021564513,0.035223667,0.03017623,-0.106218375,-0.0070634787,0.3947644,-0.021065705,-0.51102185,0.19218318,-0.023462396,-0.35591188,-0.01358667,-0.049770966,0.40791503,-0.012514547,-0.0012389347,0.0,0.13012187,-0.019820254,0.0,0.045509547,0.1302329,-0.0027099503,-0.15699013,-0.7510349,-0.05466567,0.002542798,0.0,0.2177043,-0.0020986425,-0.05338339,-0.023935014,0.010809245,0.0,-0.07281709,-4.2997594,-0.01974783,0.015378909,-0.22830218,-0.025779907,0.032830793,-0.053198904,0.015315927,-0.0048777447,-0.0016583117,0.22237945,-0.03369856,-0.0070839026,-0.5770901,0.13682954,0.008934109,-0.23435514,-0.04836404,0.10721551,-0.16229777,-0.04333505
-0.03187456,0.0,0.0025759814,0.23278268,-0.07844142,-0.020068102,0.025014454,0.028195925,-0.08769222,-0.004172423,-1.4446633,0.035432063,-0.39850736,-0.13620244,-0.07840749,0.026044184,-0.050107397,-0.043903716,0.26816937,-0.0035250052,-0.0023006254,0.0,0.1437471,-0.013727364,0.0,0.033876058,0.11328831,-0.015860511,-0.2150857,-0.29089993,-0.05466567,0.0014518662,0.0,-0.051510185,-0.00559579,-0.0113739325,-0.014772041,0.010809245,0.0,-0.031849027,-3.6214063,-0.01162293,-0.0024112337,-0.10014228,-0.00072438316,-0.00033713412,0.065961584,-0.019791726,-0.006189941,-0.0014670435,-0.23791471,0.04048668,0.02552419,0.084897555,-0.09858064,0.008257346,-0.19826025,-0.03346155,-0.11365554,-0.17774087,-0.013262933
-0.039579216,0.0,0.0034028012,-0.1783464,-0.0863612,-0.021564513,0.03310191,0.018868543,-0.13166207,-0.007753465,0.5162845,-0.061038744,-0.37839624,-0.20404187,-0.1038398,0.023565158,-0.017632617,-0.037207767,0.43908215,-0.0032497542,-0.007228623,0.0,0.13547964,-0.012704423,0.0,0.057277523,0.14210364,-0.009282868,-0.1957228,0.7196284,-0.022148054,0.002266534,0.0,-0.0530496,-0.008533419,-0.021305395,-0.012296164,0.010809245,0.0,-0.06230681,-4.2382455,-0.016302772,-0.00824727,-0.12417019,0.032356527,-0.017812382,-0.045927938,-0.03626174,0.02570293,-0.022631302,-0.24604191,-0.011091425,-0.013291011,-0.60256916,-0.07123678,-0.019211546,0.30943203,0.044275478,-0.11495588,-0.028005058,-0.039667062
-0.040769234,0.0,0.0046983957,-0.26134786,-0.00755182,-0.03276788,0.09703351,0.08075331,-0.1628718,-0.0031703892,-0.26766106,-0.10581112,-0.49929747,-0.28516284,0.07535156,-0.42567265,-0.01864657,-0.13490649,-1.753898,-0.012514547,-0.007228623,0.0,-0.09967661,0.013914825,0.0,0.086903,0.35955605,-0.051542062,-0.20707011,-0.7575216,-0.022148054,0.0037286836,0.0,-0.0052690757,-0.00080038235,-0.03339689,-0.01999384,0.046265405,0.0,0.0018436392,1.5189153,-0.024202408,-0.011895437,-0.19591425,0.0020162226,0.012846032,-0.053821824,0.01144241,-0.032547817,0.0121972365,-0.12240035,-0.03369856,-0.021960668,0.058157034,0.06377331,-0.015694201,-0.15411885,-0.04654378,-0.09150243,0.19243805,-0.549693
-0.039945,0.0,0.0034028012,-0.16542529,-0.090770744,-0.016266247,0.03655119,0.014720756,-0.11541059,-0.005705158,0.27207083,-0.0055388007,-0.45239812,-0.22724321,-0.041544616,-0.24158874,-0.01358667,-0.07672993,-0.77010256,-0.012514547,-0.007228623,0.0,-0.10384947,0.0044613243,0.0,0.0453971,0.14163375,-0.061913285,-0.22565758,-0.80334187,-0.05466567,0.002266534,0.0,-0.13970135,-0.008450721,-0.005543163,-0.032292448,0.010809245,0.0,-0.103789225,-3.495307,-0.01974783,0.017341595,-0.20222056,-0.025779907,0.029661663,-0.050725475,0.0095861405,-0.009236677,0.0019960706,-0.14569552,-0.03369856,-0.021960668,-0.55700684,-0.08484467,-0.0070595504,-0.24578235,-0.047781825,-0.097649,-0.08766436,-0.16943581
-0.024380147,0.0,0.0025759814,0.28518894,0.12755638,-0.028155481,0.035223667,0.026915181,-0.10834705,-0.12912644,0.38861835,-0.058120012,-0.4144785,-0.15409036,-0.09660191,0.24897702,-0.01358667,-0.04672482,0.33569258,-0.0035250052,-0.0023006254,0.0,-0.10384947,-0.007474216,0.0,0.049808513,0.1203301,-0.051302392,-0.20967974,-0.4269386,-0.05466567,0.0014518662,0.0,-0.17467397,-0.0026984469,0.19214731,-0.012296164,0.010809245,0.0,-0.08571704,-4.286947,0.012708729,0.012663927,0.15451615,-0.025779907,0.029661663,0.04066764,-0.03626174,-0.0048777447,0.00045810582,0.050676152,0.04048668,0.02552419,-0.5945297,-0.14371528,0.008934109,-0.23532222,-0.014963282,0.10721551,-0.107403375,-0.05029001
-0.044068724,0.0,0.0034028012,-0.19988213,0.1318047,-0.037106752,0.035458174,0.017670318,-0.11576263,-0.009567574,0.3037244,-0.010440705,-0.3635094,-0.20339683,-0.09430043,-0.23812364,-0.01358667,-0.04986208,0.3512376,-0.012514547,-0.007228623,0.0,0.13547964,0.008761989,0.0,0.04922073,0.14163375,-0.018400183,-0.16368358,-0.83546525,-0.05466567,0.002266534,0.0,-0.052114345,-0.008450721,0.1611606,0.00017551612,0.010809245,0.0,-0.0912219,-4.208724,0.019333132,-0.0021342798,-0.19743843,-0.00072438316,-0.006489393,-0.050725475,-0.03626174,0.019744068,-0.024565596,0.21675225,-0.011091425,0.02552419,0.32870796,-0.14641425,0.019453343,0.32468712,-0.04567071,-0.08838148,-0.06871184,0.08418623
0.014774543,0.0,0.0034028012,0.17287949,0.13668382,-0.019287847,0.08442845,0.018868543,-0.08072501,-0.0031824135,0.008397337,-0.088570446,-0.38166264,-0.10111294,-0.75212157,-0.23855852,-0.013358315,-0.06325329,-0.78999203,-0.012514547,-0.0023006254,0.0,0.10185071,-0.005685105,0.0,0.052868027,0.14964586,-0.044135395,0.4071618,-0.8234371,0.019818375,0.0014518662,0.0,0.21645738,-0.0062660323,-0.011007569,-0.03866091,0.010809245,0.0,-0.05717774,-2.7122262,-0.011058202,-0.014228994,-0.19294558,0.008660195,-0.006489393,0.022489106,-0.028288912,-0.025135806,0.019356774,-0.15954618,-0.0004154751,-0.021960668,0.05487387,-0.06404647,-0.061177973,-0.19403534,-0.04884214,-0.12302011,-0.10952134,-0.15022016
0.032028705,0.0,0.0025759814,0.19083378,0.120173745,-0.027364459,0.050996408,0.031374454,-0.074734665,0.012283869,0.012651518,-0.077783406,0.26027817,-0.114532545,0.00849475,-0.24755901,-0.015884811,-0.14297661,-0.8064459,-0.012514547,-0.0023006254,0.0,0.10185071,-0.0024000043,0.0,0.06164869,0.13620141,-0.021455945,0.27313185,-0.76199466,0.019818375,0.0014518662,0.0,0.20065874,0.026036296,-0.032755576,-0.028757323,0.010809245,0.0,-0.05717774,-3.669109,-0.015325472,-0.06942025,-0.20308785,0.0020162226,0.012846032,-0.03774961,0.0095861405,-0.052764554,-0.001936383,-0.16581583,-0.006028881,-0.015882254,0.033239387,0.046337422,-0.049791038,0.10408877,-0.037104413,-0.15388806,-0.047281537,-0.21309179
0.014774543,0.0,0.0025759814,0.19399542,0.13791987,-0.019473352,0.09462101,0.031374454,-0.0761325,0.009893021,0.024327848,-0.08122782,-0.28392637,-0.10128825,0.03663802,-0.22987323,-0.01358667,0.009157018,-0.8539595,-0.012514547,-0.0023006254,0.0,0.10185071,0.01717733,0.0,0.06152569,0.13068181,-0.09801173,0.47970763,-0.6821822,0.048915617,0.0014518662,0.0,0.2188208,-0.0062660323,-0.024764678,-0.03608936,0.010809245,0.0,-0.052669376,-3.513702,-0.011058202,-0.010222919,-0.20019732,-0.00072438316,-0.013013298,0.051003445,0.0095861405,-0.082907826,0.02038449,0.104254924,0.04048668,-0.015882254,0.10843734,-0.08808246,0.028582543,-0.18106562,-0.044409152,0.13087444,-0.228031,-0.1790767
0.019264052,0.0,0.009050697,0.32995892,0.14514452,-0.040091276,0.08163621,0.09806212,-0.06954188,0.0929397,1.022795,-0.08874833,-0.07977607,-0.11790945,0.09786763,0.02718673,-0.022692513,0.029043665,-0.8125332,-0.0032497542,-0.0023006254,0.0,0.13238081,0.044723608,0.0,0.09550066,0.16733614,0.010605669,0.4833591,0.61716115,0.048915617,0.0019967642,0.0,0.2707635,-0.009876193,-0.01382438,-0.029996708,0.010809245,0.0,1.1646764,-0.0044972757,0.012912539,0.03582421,0.090572976,0.0020162226,0.0096769035,0.033949755,0.0095861405,-0.08987185,0.028974105,0.32866576,-0.011091425,-0.015882254,0.27689955,-0.021531742,0.042619124,0.36247897,-0.00986057,0.20174657,-0.117127806,-0.08146051
0.034192476,0.0,0.009050697,0.41318226,0.14823475,-0.0050435984,0.20403872,0.09360284,-0.05463557,-0.00081259804,0.56977195,-0.019533876,-0.071514145,-0.10993663,0.12579845,0.32850373,-0.01864657,0.03610436,-0.7086951,-0.0035250052,-0.0023006254,0.0,0.15450431,0.05524549,0.0,0.08038515,0.16615558,0.010605669,0.44029605,-0.20724945,0.048915617,0.0019967642,0.0,0.27964753,0.0017525258,0.026756268,-0.023620922,0.010809245,0.0,0.015266026,1.0135666,0.011195486,1.35465525e-05,0.20902385,-0.00072438316,-0.00033713412,-0.020194484,0.0095861405,0.025286352,0.03036332,-0.101881035,-0.011091425,0.023902822,0.2415736,-0.04632691,0.032099888,0.35480565,-0.015825324,0.16140766,-0.02907276,0.6575555
0.034192476,0.0,0.0069282823,0.17621857,0.1318937,-0.019473352,0.04678881,0.0401688,-0.07487243,-0.008369703,0.06626508,-0.061889287,-0.44319078,0.20057061,-0.10351056,0.3599136,-0.01358667,-0.045124575,-0.8178763,-0.0035250052,-0.0012389347,0.0,0.094598696,-0.006828024,0.0,0.019611195,0.15649134,-0.018400183,-0.21646999,-0.38027197,0.019818375,0.002542798,0.0,-0.052376892,-0.0038966744,0.0021137828,-0.092545174,0.010809245,0.0,-0.09746095,-3.5248258,-0.022932021,-0.007923451,-0.19206011,-0.019153057,-0.019822808,-0.020194484,0.013767075,0.022142453,0.004314166,0.1292103,-0.03369856,-0.01575356,-0.613036,-0.10714312,-0.061177973,-0.23105633,-0.015825324,-0.09933333,-0.10566709,-0.14784712
0.0041002366,0.0,0.0069282823,0.18931615,0.1318937,-0.019473352,0.044667058,0.030349843,-0.0813714,-0.008369703,0.048030462,-0.10547935,-0.3858878,0.005899431,0.007861596,-0.3374405,-0.01358667,-0.03833519,-0.732729,-0.012514547,-0.0012389347,0.0,0.094598696,0.0012142332,0.0,0.05353506,0.12174503,-0.024140438,-0.23592491,-0.69618523,0.019818375,0.002542798,0.0,0.24699487,-0.0035205728,-0.015357485,-0.081625305,0.010809245,0.0,-0.10837908,-3.2231631,-0.017017568,-0.014228994,-0.2183247,0.008660195,-0.006489393,0.049695276,-0.03786917,0.029952735,-0.025874577,-0.24275358,-0.0004154751,-0.021960668,0.034650892,-0.16247423,-0.061177973,-0.22293116,-0.04062872,-0.13105778,-0.11437064,-0.16092035
0.024417596,0.0,0.0024205514,0.19760565,-0.045743443,-0.017791435,-0.24772573,0.02308942,-0.09855594,0.008346968,-1.1832607,-0.10773652,-0.34168875,-0.16362493,0.021090142,-0.22741334,-0.044519253,-0.09479326,-0.72425276,-0.012514547,-0.0023006254,0.0,0.10822393,-0.002782905,0.0,0.05460845,-0.11105545,-0.021455945,-0.14934956,-0.4095897,0.019818375,0.0014518662,0.0,0.1933278,-0.004844103,-0.044153392,-0.0709108,0.009577858,0.0,-0.06143326,-2.6118152,0.015043069,-0.004446334,-0.11314647,0.0020162226,0.012846032,-0.03796538,0.005084941,-0.010548873,-0.021323588,-0.186205,-0.011091425,-0.021960668,0.00606108,0.092397645,-0.061177973,0.192952,-0.037104413,-0.14526941,0.063918985,-0.1998354
0.029684873,0.0,0.0024205514,0.1729681,-0.045743443,-0.017791435,-0.38985485,0.027699988,-0.10373351,-0.008639444,-1.403691,-0.05375912,-0.45822287,-0.10102173,-0.033732455,0.123390354,-0.07059337,-0.054384843,-0.8340129,-0.001641511,-0.0023006254,0.0,0.10822393,-0.007834597,0.0,-0.30184498,-0.11229828,-0.016946172,0.34573844,0.152042,0.048915617,0.0014518662,0.0,0.21631113,-0.006414504,-0.0034413878,-0.037013713,-0.013626157,0.0,-0.056924894,-2.3897984,-0.011770859,-0.0033393083,-0.06866827,-0.0115648825,-0.024336288,-0.021780772,0.005084941,-0.014251575,-0.016568752,0.1345185,-0.03369856,-0.015882254,-0.5472822,-0.035361703,0.028582543,-0.2021605,-0.011807015,-0.1192043,-0.0974431,-0.13315855
0.025835354,0.0,0.0045429654,0.21019807,-0.0034184519,-0.035789482,-0.678264,0.06495443,-0.27514678,-0.008871289,0.13395765,-0.11387873,-0.61625457,-0.15615128,0.002836803,0.004694516,-0.01943071,-0.07639053,-1.9507306,-0.001641511,-0.0023006254,0.0,0.1319571,-0.013936428,0.0,-0.9388869,-0.26480204,-0.01583709,-0.17669109,0.2270759,0.019818375,0.0019967642,0.0,-0.015480353,-0.02370074,0.04405597,-0.4124784,-0.05193732,0.0,0.011366701,0.9917028,-0.012668954,-0.022494316,-0.08948523,-0.00072438316,-0.013013298,-0.023432015,0.01144241,-0.017518561,-0.021725103,0.19897312,-0.01751239,-0.021960668,0.17907874,-0.17549407,-0.057660628,-0.20489825,-0.008036471,-0.08611907,-0.09433279,-0.37593815
0.0054996773,0.0,0.0028444985,-0.31574425,-0.07243734,-0.03901559,-0.6704736,-0.13727051,-0.17857651,-0.0031703892,0.3007108,-0.08254076,-0.6197114,-0.22152604,0.30213085,-0.30391416,-0.015384764,-0.10319081,-1.7439048,-0.012514547,-0.007228623,0.0,0.14346252,-0.013287639,0.0,-0.866279,-0.12028688,-0.020346863,-0.13174605,-0.6257131,0.019818375,0.0037286836,0.0,-0.01883643,-0.04582709,-0.01063241,-0.4124784,-0.013626157,0.0,-0.0028021403,0.79430974,0.015600509,-0.032164358,-0.20638125,0.0035867898,-0.013013298,0.024146438,-0.0128222145,-0.0038507576,-0.038951024,-0.14996757,-0.03369856,-0.01583137,0.2697198,-0.12214841,-0.061546262,-0.22961757,-0.04506171,-0.08730242,-0.10467995,-0.33107466
0.019168634,0.0,0.0023711473,-0.13150601,-0.08485787,-0.016778128,-0.29548177,-0.061783314,-0.15046948,-0.008369703,0.18665925,-0.069407456,-0.57275313,-0.22790301,0.22280766,-0.21526298,-0.012226139,-0.024159394,-0.9038351,-0.012514547,-0.007228623,0.0,-0.10461718,-0.009478824,0.0,-0.35102955,-0.12436281,-0.06896272,-0.12862071,-0.755385,0.019818375,0.002266534,0.0,-0.031227907,-0.015459291,-0.04646499,-0.2084839,-0.013626157,0.0,-0.05516719,-2.3054807,-0.0039574383,-0.011010371,-0.20245129,-0.008824277,0.03768477,-0.03796538,0.0095861405,-0.008871449,-0.028574716,-0.017991476,-0.03369856,-0.01583137,-0.5134288,0.05015971,-0.062338132,-0.2263561,-0.037104413,-0.09933333,-0.1018477,-0.1125531
0.02351817,0.0,0.0023711473,-0.2415103,-0.08748798,-0.016778128,-0.04037771,-0.06007327,-0.15145089,-0.008369703,0.24448578,-0.05859256,-0.5450464,-0.23110728,-0.09845619,0.032570884,-0.012812708,-0.04410982,-0.87332976,-0.0035250052,-0.007228623,0.0,-0.10384947,-0.023244424,0.0,-0.35173887,-0.12436281,-0.06445295,-0.16949593,-0.510044,0.048915617,0.002266534,0.0,-0.15849689,-0.037162527,-0.00231638,-0.2084839,-0.013626157,0.0,-0.10557161,-2.7645824,-0.018482972,-0.01178471,-0.20824608,-0.0115648825,-0.024336288,-0.026570441,0.0095861405,-0.009768989,-0.024640016,0.13157512,-0.03369856,-0.021960668,-0.54896164,-0.0695729,0.037941616,-0.2234134,-0.030229565,-0.09933333,-0.09471322,-0.121587925
0.019168634,0.0,0.0023711473,-0.18018505,-0.08748798,-0.016778128,0.04678881,-0.06007327,-0.11917256,-0.008369703,-0.03808628,-0.087439,-0.54754937,0.28672627,-0.047459666,-0.20321225,-0.01358667,-0.04410982,-0.8394221,-0.012514547,-0.0023519145,0.0,-0.088995,-0.015962608,0.0,0.028790608,-0.12436281,-0.06445295,-0.2302733,-0.83036053,0.019818375,0.0051938975,0.0,-0.13983756,-0.0301743,0.029422443,-0.23104262,-0.013626157,0.0,-0.0976365,-2.8245301,-0.016188255,-0.010222919,-0.1989965,-0.00072438316,-0.013013298,-0.03796538,0.013767075,-0.0064341263,-0.007477217,0.14021978,-0.03369856,-0.01575356,0.18468533,-0.10714312,-0.062338132,-0.2234134,-0.044479497,-0.13105778,-0.09116521,-0.15578786
0.019168634,0.0,0.0023711473,-0.25218818,-0.08511454,-0.01696363,0.04678881,-0.06007327,-0.15812798,-0.010873798,-0.031555302,-0.0058162883,-0.46216527,-0.22804143,0.24610768,-0.28197998,-0.01358667,-0.06816529,-0.7464442,-0.012514547,-0.007228623,0.0,-0.10384947,-0.018692933,0.0,0.05353506,-0.12436281,-0.06896272,-0.21696427,-0.7243709,0.048915617,0.002266534,0.0,-0.11538371,-0.016604759,-0.028825438,-0.2084839,-0.013626157,0.0,-0.11901863,-2.8028517,-0.0114679355,-0.03031764,-0.20452045,0.0035867898,-0.013013298,-0.03796538,0.0095861405,-0.0027004876,-0.008377716,-0.17183414,-0.03369856,-0.01583137,0.18704008,-0.020721462,0.037941616,-0.22471741,-0.044479497,-0.13105778,-0.106223784,-0.16292521
0.02351817,0.0,0.0015284282,-0.27776894,-0.08748798,-0.03659505,0.04678881,-0.0438223,-0.15356,-0.010873798,0.26147833,0.007914575,-0.46152896,-0.25231236,0.009286953,0.074292354,-0.01358667,-0.049471214,-0.8542242,-0.0035250052,-0.007228623,0.0,-0.10384947,-0.024505183,0.0,0.062191855,-0.11105545,-0.06445295,-0.23598725,-0.61822665,0.019818375,0.002266534,0.0,-0.17992468,-0.015305742,0.0024490329,-0.06998645,-0.013626157,0.0,-0.124057926,-3.3005428,0.0017305417,-0.007923451,-0.18218203,0.0020162226,0.012846032,-0.026570441,0.0095861405,-0.0059018135,-0.011995351,0.14068717,-0.03369856,-0.021960668,0.18893376,0.10591667,-0.062338132,-0.23300916,-0.028929144,-0.13105778,-0.10786394,-0.1641599
0.023698252,0.0,0.0015284282,-0.23525953,-0.08416843,-0.024434295,0.05751735,-0.0438223,-0.15854432,-0.009567574,0.26951766,-0.013616797,-0.39289528,-0.24501379,-0.0142107755,-0.20165975,-0.01358667,-0.044223674,0.24896426,-0.012514547,-0.007228623,0.0,-0.10650977,-0.015256755,0.0,0.039638862,-0.11105545,-0.06445295,-0.24892402,-0.8992531,0.048915617,0.002266534,0.0,-0.1897759,-0.0301743,-0.0015830044,-0.100565165,-0.013626157,0.0,-0.124057926,-4.0528073,-0.016301518,-0.0021342798,-0.20222056,-0.0115648825,-0.024336288,-0.03796538,0.011134991,-0.0048777447,-0.011094851,0.23567866,-0.03369856,-0.021960668,-0.5996086,-0.049090583,0.02742238,-0.23300916,-0.047781825,-0.07462544,-0.11122955,-0.07164782
0.010815619,0.0,0.0015284282,-0.20300534,-0.07104824,-0.03397182,0.05052592,-0.0438223,-0.14994276,-0.010509871,-0.08421091,-0.010270122,0.67141783,-0.23992927,-0.0037210793,-0.19937123,-0.015884811,-0.13329805,0.31007397,-0.012514547,-0.007228623,0.0,-0.10650977,-0.015256755,0.0,0.0374737,-0.10948746,-0.06445295,-0.13885108,-0.8938312,0.048915617,0.002266534,0.0,-0.19811903,0.0049059987,0.20399633,-0.070991576,-0.013626157,0.0,-0.23068228,-3.7233229,0.01874502,0.020343505,-0.18721199,-0.0115648825,0.021690458,0.021009764,0.011134991,-0.0048777447,-0.028254203,0.28445217,-0.011215328,-0.021960668,-0.56335795,-0.06127497,0.04932855,-0.08383943,-0.047781825,-0.08234563,-0.063650206,-0.05219364
0.058230415,0.0,-0.025171094,0.20824382,-0.03705603,-0.02399877,0.033157248,0.03536103,-0.07353856,-0.0070634787,-0.1630145,0.02797413,-0.39096594,-0.13560152,0.00062134303,-0.1100606,0.026784772,-0.04544151,0.2245191,0.056208916,-0.0023006254,0.0,-0.097623125,0.00051994924,0.0,0.04989555,0.12667637,-0.08882625,-0.18774454,-0.67136353,0.019818375,0.0014518662,0.0,-0.039016403,-0.0071022296,0.12265452,-0.014106324,0.010809245,0.0,-0.06278692,-4.4157076,0.023185361,-0.01064425,0.20572318,0.011400802,0.012846032,0.0369611,0.00578887,-0.0015428816,-0.00039766112,-0.11564521,-0.0004154751,-0.021960668,0.17492633,0.15168777,-0.061177973,-0.21649623,0.15256761,-0.06376305,-0.16235414,-0.12692864
0.015325423,0.0,-0.025171094,-0.13613087,-0.15585092,-0.031173386,0.02790893,0.03150551,-0.101438455,-0.0047345515,-1.9730386,-0.0047940416,0.31051892,-0.19957517,-0.009437119,-0.06441917,-0.08529815,-0.086428784,0.22595501,0.014596474,-0.007228623,0.0,-0.08881207,-0.013953018,0.0,0.040059816,0.13704911,-0.08882625,-0.10426162,0.3342754,0.048915617,0.002266534,0.0,-0.12178527,0.023085207,0.13134716,0.019946724,0.010809245,0.0,-0.054060973,-3.60373,0.017786212,-0.060642134,-0.060092207,0.008729285,-0.024336288,-0.03358677,0.00578887,-0.0092160925,-0.00945054,-0.09605534,-0.006028881,-0.021960668,-0.47890088,0.15168777,0.0016745301,0.10634419,-0.010964916,-0.0711299,-0.09085228,-0.056329407
0.03940795,0.0,-0.063305296,-0.055323046,-0.28234333,-0.046932265,0.049892608,0.07166508,-0.07659448,-0.015946131,-2.9416628,-0.034715235,-0.4910302,0.34048632,0.16802125,-0.13555461,-0.16719481,-0.0143760415,0.40682986,-0.001641511,-0.0023519145,0.0,-0.098260656,-0.029643608,0.0,0.07884264,0.12706964,-0.1391557,-0.11144716,0.2060591,0.019818375,0.014087384,0.0,-0.011777271,-0.013393142,0.119603656,-0.030675948,0.010809245,0.0,0.0044085225,0.34692672,-0.0027387468,0.007942556,0.052001357,-0.025779907,0.029661663,-0.031113338,0.00695274,-0.03418815,-0.029445177,-0.14467245,-0.03369856,-0.014235216,-0.53760076,0.06418577,-0.060064346,-0.23004116,-0.0151069695,0.07671155,-0.21224841,-0.09210664
0.04509376,0.0,-0.01426019,-0.048233088,-0.048220634,-0.0032942314,0.10731837,0.09105481,-0.113359354,0.017260827,0.5352845,0.04260243,0.697048,0.37544557,0.37296468,-0.12302829,0.04637891,0.08137861,0.54285526,-0.001641511,-0.0023519145,0.0,-0.076975636,-0.0060570915,0.0,0.13105428,0.36906597,-0.07961761,-0.057149146,0.4936157,0.048915617,0.014087384,0.0,-0.02548977,0.013596837,0.22029051,0.034689985,0.046265405,0.0,0.03971769,1.9937363,-0.012518417,0.0062806997,-0.03388086,-0.008312557,0.0041763475,-0.020341316,0.022355894,0.04254721,-0.012937151,-0.42729348,-0.011215328,0.009021967,0.027133182,-0.10300945,-0.007957889,-0.05883379,-0.0107479235,0.042288426,0.06801728,0.12419252
0.033501707,0.0,-0.01426019,-0.13449799,0.01542178,0.011068309,0.10156664,0.09319984,-0.103400916,-0.0035726586,0.32258445,0.063437074,0.799835,0.36712196,0.39514172,0.44362348,0.035942294,0.07087988,0.6878903,-0.0035250052,-0.0023519145,0.0,-0.08748243,-0.0071369694,0.0,0.12132261,0.33996522,-0.061486837,-0.063380234,-0.50254285,0.019818375,0.014087384,0.0,-0.018497951,0.029904507,0.24330667,0.034689985,0.046265405,0.0,0.037253052,2.1688933,-0.02193314,0.03268373,-0.14345802,-0.008312557,-0.008499816,-0.0208174,0.022355894,0.045650966,-0.012556503,0.37211978,0.013477583,0.0024584138,0.15081461,-0.073185146,-0.046273697,-0.0589917,-0.015817622,-0.07597089,0.08639714,-0.044884004
0.010815619,0.0,-0.016382603,0.20178361,0.11321881,0.00017208129,0.037545394,0.030625388,-0.06316092,-0.010509871,-0.019566406,0.035545427,0.40007323,0.22816002,-0.056495145,-0.21382935,0.046575073,-0.13181682,0.35013473,-0.012514547,-0.0012389347,0.0,-0.0916553,-0.004287133,0.0,0.037614048,0.10106793,-0.08621334,-0.095657684,-0.9546929,0.019818375,0.002542798,0.0,-0.15617007,0.01536123,-0.16726281,0.1274285,0.010809245,0.0,-0.080220856,-4.201078,0.017903488,-0.05623977,-0.1878361,0.008660195,-0.006489393,0.049695276,-0.045842,0.027022038,-0.020194035,-0.17096975,0.013477583,-0.0070839026,0.087626465,-0.19642599,-0.049791038,-0.07685485,-0.043348834,-0.09999655,-0.082288496,-0.018406345
0.023698252,0.0,0.0034801462,0.31488776,0.12972888,0.0020979769,0.025273474,0.030147612,-0.07098759,-0.009567574,0.0051090224,0.023286615,-0.2615564,-0.17755868,-0.94084316,-0.18091697,0.023194034,-0.053951956,0.30515185,-0.012514547,-0.0023006254,0.0,0.15226571,-0.002249061,0.0,0.033375733,0.10122196,-0.040875595,-0.12860397,-0.81616086,0.019818375,0.0014518662,0.0,-0.13584642,-0.0054031163,-0.07779468,0.19998375,0.010809245,0.0,-0.24169827,-3.1334019,0.022049116,-0.018098814,-0.23523776,0.011400802,0.012846032,-0.03403706,0.011134991,-0.044334237,-0.013310601,-0.16039625,-0.011091425,-0.013291011,0.18923788,0.2245055,-0.061177973,0.22025892,0.15981483,-0.06030999,0.065721825,-0.103668705
0.035956338,0.0,-0.0016407155,-0.105185494,-0.072651304,0.00059159845,0.019089004,0.024967797,-0.12128133,-0.005584051,-1.0788653,-0.10893856,-0.38096005,-0.335291,-0.8135672,-0.22995971,-0.051356833,-0.047903545,0.24400002,-0.012514547,-0.007228623,0.0,0.14713348,0.0036550302,0.0,0.026801603,-0.11223346,-0.10062364,-0.13970408,-0.4279531,0.048915617,0.002266534,0.0,-0.043149352,-0.0053160414,-0.09145208,0.22013694,0.009577858,0.0,-0.13069269,-2.7344208,0.018465042,-0.01399111,-0.1113812,0.011400802,0.012846032,-0.05004379,0.00578887,-0.03354227,0.018287353,-0.1428662,-0.03369856,-0.021960668,0.02914163,0.14316252,0.02790578,-0.20028105,-0.052144468,0.104043685,-0.13252114,-0.103668705
