tloans_gr,tmort_gr,money_gr,ca_gr,tloans_rgdp_gr,cpi,rgdpmad,net_sentiment_dm,P_pos_dm,P_neg_dm,net_sentiment_lag1_dm,P_pos_lag1_dm,P_neg_lag1_dm,crisisjst,year,iso
0.0579939879199709,0.023687229676230936,0.04762469628020871,-0.2144555590019528,0.03899705741677484,159.74270570705642,26441.103335942946,0.02975391304347825,0.0041886086956521296,-0.025566217391304352,0.060048826086956525,0.042020478260869576,-0.018028260869565216,0.0,2014,CAN
0.07346025117147881,0.09871105529092405,0.06036645279741126,0.5585605497552175,0.07503766940579415,161.52956542029793,26402.305924722383,-0.011820086956521744,0.0025356086956521695,0.01435578260869566,0.026209826086956517,0.0006174782608695528,-0.025593260869565232,0.0,2015,CAN
0.048360355372717434,0.0812290005708396,0.08625076145769883,-0.16168242557472845,0.04885701426942646,163.84865406241207,26389.803801027017,-0.10181408695652175,-0.047501391304347856,0.054311782608695625,-0.015364173913043476,-0.0010355217391304072,0.014328739130434781,0.0,2016,CAN
0.059910749648868,0.015988449667492688,0.058491785973477484,-0.08598318240867742,0.04125958656375994,166.47533784087707,26862.50104274103,0.03821991304347825,-0.00368039130434783,-0.04190021739130434,-0.10535817391304347,-0.05107252173913043,0.054284739130434745,0.0,2017,CAN
0.06464174191851613,0.0421993411785222,0.05215176681484657,-0.032237032909057106,0.0538622239351183,170.25094872324863,27137.2663834969,0.02922491304347826,-0.04155439130434785,-0.07077821739130435,0.03467582608695652,-0.0072515217391304065,-0.04192726086956522,0.0,2018,CAN
0.05238790306722607,0.049266659095562604,0.07700533048661562,-0.17565197092512796,0.04799275821800841,173.56960602350765,27251.07653688964,-0.23334908695652173,-0.06151839130434786,0.17182978260869564,0.02568082608695653,-0.045125521739130425,-0.07080526086956523,0.0,2019,CAN
0.04478963868122099,0.160593275027046,0.17813458979666263,-0.1883059698489895,0.1163156311066087,174.81410251110478,25505.010962201755,-0.09487808695652175,-0.05265039130434784,0.04222778260869564,-0.2368931739130435,-0.06508952173913043,0.17180273913043476,0.0,2020,CAN
0.03131078285886857,0.022654249736613563,0.009562227425560899,0.3045564590997274,0.020698452512598164,119.36338661251833,21828.104743186803,0.025891478260869558,-0.10835308695652174,-0.1342444347826087,-0.03942752173913043,-0.17893860869565217,-0.13951091304347824,0.0,1999,CHE
0.014562182091822029,0.009055184028837981,-0.01134215461353738,0.07434551102400389,-0.016669120420579664,121.22757334544735,22521.38119434273,-0.03252652173913044,-0.10345808695652173,-0.07093243478260869,0.030131478260869565,-0.10009960869565218,-0.13023091304347825,0.0,2000,CHE
0.02537329876159311,0.028698205215299977,0.055419423871695406,-0.3222557239612306,0.01764761857727426,122.42782082010638,22692.35686926238,-0.14177852173913044,-0.033640086956521736,0.10813756521739129,-0.028286521739130432,-0.09520460869565217,-0.06691891304347825,0.0,2001,CHE
0.007381860719209321,0.035619199070902496,0.04228782973670442,-0.0736926628662149,0.01052977394211374,123.21294510804124,22621.667640612588,-0.12073052173913044,-0.06641608695652174,0.05431456521739131,-0.13753852173913045,-0.02538660869565218,0.11215108695652173,0.0,2002,CHE
0.014849321077323063,0.060432482550990985,0.07343838644338851,0.6268634629841192,0.019590183054431165,123.99678019353284,22516.4820417724,-0.01992552173913044,-0.05376308695652174,-0.0338374347826087,-0.11649052173913044,-0.05816260869565218,0.05832808695652175,0.0,2003,CHE
0.029324779594180894,0.03871521807873668,0.017246925227922594,0.18315174357562491,0.009456841343697953,124.98946607482978,22959.647174249545,0.08963847826086956,0.06145791304347828,-0.028180434782608704,-0.01568552173913043,-0.04550960869565218,-0.029823913043478256,0.0,2004,CHE
0.032970319953176785,0.07499525883437186,0.049103308649116606,0.09673207427029085,0.010050565806500877,126.4552892527968,23480.64036641517,0.017810478260869553,0.05269991304347829,0.03488956521739131,0.09387847826086956,0.06971139130434784,-0.02416691304347826,0.0,2005,CHE
0.04895379432278535,0.031578507549532064,0.026449387431245697,0.0711746253838037,0.015153930847542352,127.79992740109904,24262.435535186774,0.20827447826086953,0.09616291304347827,-0.1121114347826087,0.02205047826086956,0.06095339130434785,0.038903086956521754,0.0,2006,CHE
0.043494533321654094,0.022106044809144798,0.02229260767172292,-0.30892845480376563,0.011687323494905755,128.73846677977974,25025.24076171636,0.007112478260869554,0.027720913043478262,0.020608565217391295,0.21251447826086955,0.10441639130434782,-0.10809791304347825,0.0,2007,CHE
0.05398819199080185,0.028468857737902198,0.021598223697490315,-0.793484381358612,0.04282194630686287,131.86478270464346,25293.204039277472,0.03094447826086956,0.09764691304347825,0.06670256521739132,0.011352478260869561,0.03597439130434782,0.024622086956521738,1.0,2008,CHE
0.008656812909467959,0.04719362015475115,0.06388583973655315,2.685124744573126,0.03969191231839808,131.2330735074545,24538.194701964352,0.062006478260869566,0.08738991304347829,0.025382565217391295,0.03518447826086957,0.10590039130434781,0.07071608695652176,0.0,2009,CHE
0.0018204029669102173,0.045351906135199016,0.07017569718766592,1.1165825671952598,-0.017991061559977983,132.13551521772445,25033.238641853637,0.009470478260869553,-0.009799086956521735,-0.0192684347826087,0.06624647826086957,0.09564339130434785,0.02939608695652174,0.0,2010,CHE
