url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r190815d.htm,2019,2019-06-19 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the 5th Joint Economic Briefing of the British Chamber of Commerce in the Philippines, Makati City, 19 June 2019.",0.80502,0.023822,0.171158,['monetary_policy'],1
https://www.bis.org/review/r190815f.htm,2019,2019-06-21 00:00:00,Benjamin E Diokno,"Welcome remarks by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), to the GRIPS Academic Conference, Manila, 21 June 2019.",0.209743,0.012443,0.777814,['monetary_policy'],1
https://www.bis.org/review/r190815g.htm,2019,2019-06-26 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the 32nd Environmental Scanning Exercise, Manila, 26 June 2019.",0.621164,0.011894,0.366942,['monetary_policy'],1
https://www.bis.org/review/r190816a.htm,2019,2019-07-15 00:00:00,Mario Marcel,"Opening remarks by Mr Mario Marcel, Governor of the Central Bank of Chile, at the XXIII Annual Conference of the Central Bank of Chile, Santiago de Chile, 15 July 2019.",0.223917,0.026535,0.749548,['monetary_policy'],1
https://www.bis.org/review/r190816h.htm,2019,2019-06-04 00:00:00,Cleviston Haynes,"Speech by Mr Cleviston Haynes, Governor of the Central Bank of Barbados, Bridgetown, 4 June 2019.",0.311687,0.018603,0.66971,['monetary_policy'],1
https://www.bis.org/review/r190820e.htm,2019,2019-06-07 00:00:00,Leila Matroos-Lasten,"Opening remarks by Mrs Leila Matroos-Lasten, Acting President of the Central Bank of Curaçao and Sint Maarten, during the second of the third CBCS Central Banking Conference, Willemstad, 7 June 2019.",0.246291,0.011871,0.741839,['monetary_policy'],1
https://www.bis.org/review/r190820f.htm,2019,2019-07-25 00:00:00,Cleviston Haynes,"Speech by Mr Cleviston Haynes, Governor of the Central Bank of Barbados, at the 39th Annual Review Seminar, Bridgetown, 25 July 2019.",0.412822,0.01112,0.576058,['monetary_policy'],1
https://www.bis.org/review/r190827a.htm,2019,2019-08-27 00:00:00,Luis de Guindos,"Intervention by Mr Luis de Guindos, Vice-President of the European Central Bank, at the ECB policy panel of the Annual Congress of the European Economic Association, Manchester, 27 August 2019.",0.112397,0.026774,0.860829,['monetary_policy'],1
https://www.bis.org/review/r190830a.htm,2019,2019-08-30 00:00:00,Sabine Lautenschläger,"Interview with Ms Sabine Lautenschläger, Member of the Executive Board of the European Central Bank, and Market News, conducted by Mr Luke Heighton on 28 August 2019 and published on 30 August 2019.",0.074881,0.185583,0.739536,['monetary_policy'],1
https://www.bis.org/review/r190829a.htm,2019,2019-08-29 00:00:00,Adnan Zaylani Mohamad Zahid,"Keynote address by Mr Adnan Zaylani Mohamad Zahid, Assistant Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Bank Negara Malaysia and the Malaysian Bar Joint National AML/CFT Conference 2019, Kuala Lumpur, 29 August 2019.",0.300916,0.053602,0.645482,['monetary_policy'],1
https://www.bis.org/review/r190829b.htm,2019,2019-08-20 00:00:00,Christian Hawkesby,"Panel remarks by Mr Christian Hawkesby, Assistant Governor and General Manager of Economics, Financial Markets, and Banking of the Reserve Bank of New Zealand, to the Bank for International Settlements forum at the Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), Manila, 20 August 2019.",0.135776,0.235324,0.6289,['monetary_policy'],1
https://www.bis.org/review/r190902a.htm,2019,2019-09-02 00:00:00,Yves Mersch,"Speech by Mr Yves Mersch, Member of the Executive Board of the European Central Bank, at the the ESCB Legal Conference, Frankfurt am Main, 2 September 2019.",0.065436,0.039506,0.895058,['monetary_policy'],1
https://www.bis.org/review/r190903m.htm,2019,2019-06-12 00:00:00,Mugur Isărescu,"Opening remarks by Mr Mugur Isărescu, Governor of the National Bank of Romania, at the ECB conference ""Resilience to global headwinds? CESEE responses to a changing trade and financial landscape"", Session ""Responses to monetary policy and financial shocks"", Frankfurt am Main, 12 June 2019.",0.183484,0.057457,0.759059,['monetary_policy'],1
https://www.bis.org/review/r190904h.htm,2019,2019-09-04 00:00:00,John C Williams,"Remarks by Mr John C Williams, President and Chief Executive Officer of the Federal Reserve Bank of New York, at Euromoney Real Return XIII: The Inflation-Linked Products Conference 2019, New York City, 4 September 2019.",0.142489,0.283289,0.574222,['monetary_policy'],1
https://www.bis.org/review/r190904i.htm,2019,2019-09-04 00:00:00,Yves Mersch,"Appointment hearing of Mr Yves Mersch, Member of the Executive Board of the European Central Bank, at the Committee on Economic and Monetary Affairs of the European Parliament, Brussels, 4 September 2019.",0.264629,0.02989,0.705481,['monetary_policy'],1
https://www.bis.org/review/r190904j.htm,2019,2019-09-04 00:00:00,Luis de Guindos,"Keynote speech by Mr Luis de Guindos, Vice-President of the European Central Bank, at the annual US-EU Symposium organised by the Program on International Financial Systems, Frankfurt am Main, 4 September 2019.",0.120816,0.026103,0.853081,['monetary_policy'],1
https://www.bis.org/review/r190909a.htm,2019,2019-09-07 00:00:00,Luis de Guindos,"Panel contribution by Mr Luis de Guindos, Vice-President of the European Central Bank, at The European House-Ambrosetti Forum, Cernobbio, 7 September 2019.",0.160612,0.346121,0.493267,['monetary_policy'],1
https://www.bis.org/review/r190910c.htm,2019,2019-08-14 00:00:00,Zeljko Jović,"Opening remarks by Dr Zeljko Jović, Vice-Governor of the National Bank of Serbia, at the presentation of the Inflation Report - August 2019, Belgrade, 14 August 2019.",0.458999,0.39662,0.14438,['monetary_policy'],1
https://www.bis.org/review/r190912e.htm,2019,2019-08-19 00:00:00,Benjamin E Diokno,"Opening remarks by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Annual Research Conference ""Inflation Dynamics in Asia and the Pacific"", co-hosted with the Bank for International Settlements, Manila, 19 August 2019.",0.504232,0.030244,0.465524,['monetary_policy'],1
https://www.bis.org/review/r190912f.htm,2019,2019-08-27 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), to the Economic Journalists' Association of the Philippines, Manila, 27 August 2019.",0.736122,0.062171,0.201707,['monetary_policy'],1
https://www.bis.org/review/r190912g.htm,2019,2019-09-02 00:00:00,Benjamin E Diokno,"Opening remarks by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Signing of Memorandum of Understanding between the Bangko Sentral ng Pilipinas and Carnegie Mellon University - Australia, Manila, 2 September 2019.",0.796372,0.008178,0.19545,['monetary_policy'],1
https://www.bis.org/review/r190911d.htm,2019,2019-07-23 00:00:00,Timothy N J Antoine,"Remarks by Mr Timothy N J Antoine, Governor of the Eastern Caribbean Central Bank, at the Launch of the ECCU Public Debt and Market Information Web Portal, Basseterre, 23 July 2019.",0.365259,0.028261,0.60648,"['credit', 'monetary_policy', 'sovereign']",3
https://www.bis.org/review/r190911i.htm,2019,2019-08-16 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Philippine Exporters Confederation, Inc. (PHILEXPORT) 3rd General Membership Meeting, Manila, 16 August 2019.",0.528522,0.090144,0.381334,['monetary_policy'],1
https://www.bis.org/review/r190911g.htm,2019,2019-07-26 00:00:00,Benjamin E Diokno,"Speech by Mr Benjamin E Diokno, Governor of Bangko Sentral ng Pilipinas (BSP, the central bank of the Philippines), at the Bankers' Night and Book Launch, Manila, 26 July 2019.",0.437289,0.018751,0.54396,['monetary_policy'],1
https://www.bis.org/review/r190912k.htm,2019,2019-09-12 00:00:00,Mario Draghi,"Introductory statement by Mr Mario Draghi, President of the European Central Bank, and Mr Luis de Guindos, Vice-President of the European Central Bank, Frankfurt am Main, 12 September 2019.",0.576951,0.184755,0.238295,['monetary_policy'],1
