url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r090427c.pdf,2009,2009-04-23 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the Annual Meeting of the Association of Danish Mortgage Banks, Copenhagen, 23 April 2009.",0.111411,0.786286,0.102303,['real_estate'],1
https://www.bis.org/review/r090226a.pdf,2009,2009-02-24 00:00:00,Ben S Bernanke,"Testimony by Mr Ben S Bernanke, Chairman of the Board of Governors of the US Federal Reserve System, before the Committee on Banking, Housing and Urban Affairs, US Senate, Washington, DC, 24 February 2009.",0.274228,0.378503,0.347269,['real_estate'],1
https://www.bis.org/review/r101216c.pdf,2010,2010-12-13 00:00:00,Norman T L Chan,"Opening address by Mr Norman T L Chan, Chief Executive of Hong Kong Monetary Authority and Deputy Chairman of the Hong Kong Mortgage Corporation Limited, at the SME Financing Guarantee Scheme signing ceremony, Hong Kong SAR, 13 December 2010.",0.606537,0.01045,0.383013,['real_estate'],1
https://www.bis.org/review/r101112e.pdf,2010,2010-09-03 00:00:00,Paul Tucker,"Remarks by Mr Paul Tucker, Deputy Governor of the Bank of England, at the Financial Stability Board FSB and Korean G20 Presidential Committee Conference, Seoul, 3 September 2010.",0.066267,0.083553,0.850181,"['credit', 'real_estate']",2
https://www.bis.org/review/r101029a.pdf,2010,2010-10-25 00:00:00,Ben S Bernanke,"Welcoming remarks by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, at the Federal Reserve System and Federal Deposit Insurance Corporation conference on Mortgage Foreclosures and the Future of Housing, Arlington, Virginia, 25 October 2010.",0.194759,0.01846,0.786781,['real_estate'],1
https://www.bis.org/review/r100930a.pdf,2010,2010-09-30 00:00:00,Ben S Bernanke,"Testimony by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 30 September 2010.",0.176159,0.013532,0.810309,['real_estate'],1
https://www.bis.org/review/r100929d.pdf,2010,2010-09-24 00:00:00,Ben S Bernanke,"Opening remarks by Ms Elizabeth A Duke, Member of the Board of Governors of the Federal Reserve System, at the public hearing on potential revisions to the Home Mortgage Disclosure Act, Washington DC, 24 September 2010.",0.12532,0.014584,0.860096,['real_estate'],1
https://www.bis.org/review/r100721e.pdf,2010,2010-07-15 00:00:00,Elizabeth A Duke,"Opening remarks by Ms Elizabeth A Duke, Member of the Board of Governors of the Federal Reserve System, at the public hearing on potential revisions to the Home Mortgage Disclosure Act, Atlanta, 15 July 2010.",0.128517,0.014809,0.856674,['real_estate'],1
https://www.bis.org/review/r100629d.pdf,2010,2010-06-23 00:00:00,Njuguna Ndung'u,"Remarks by Prof Njuguna Ndung'u, Governor of the Central Bank of Kenya, at the Forum on Growing Real Estate through Finance, Kenya School of Monetary Studies, Nairobi, 23 June 2010.",0.500371,0.009802,0.489827,"['real_estate', 'monetary_policy']",2
https://www.bis.org/review/r100427c.pdf,2010,2010-04-22 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the annual meeting of the Association of Danish Mortgage Banks, Copenhagen, 22 April 2010.",0.200432,0.402587,0.396981,['real_estate'],1
https://www.bis.org/review/r100401e.pdf,2010,2010-03-30 00:00:00,Guy Debelle,"Address by Mr Guy Debelle, Assistant Governor of the Reserve Bank of Australia, at the Mortgage Innovation Conference, Sydney, 30 March 2010.",0.302136,0.350045,0.347819,['real_estate'],1
https://www.bis.org/review/r100203e.pdf,2010,2010-01-27 00:00:00,V K Sharma,"Address by Mr V K Sharma, Executive Director of the Reserve Bank of India, at the Conf. on ""Affordable Housing &amp;amp; Housing Finance"", org. by the National Housing Bank, in assoc. with the World Bank and the Inter. Finance Corp., New Delhi, 27 January 2010.",0.111264,0.022491,0.866245,['real_estate'],1
